2792	21.0	5.5	0.0	0.636012
376	21.0	7.0	0.0	0.635619
2793	21.5	7.0	0.0	0.635578
2794	21.0	6.5	0.0	0.635758
377	21.0	8.0	0.0	0.635288
2795	21.5	8.0	0.0	0.635239
2796	21.0	7.5	0.0	0.635453
378	21.0	9.0	0.0	0.634901
2797	21.5	9.0	0.0	0.634842
2798	21.0	8.5	0.0	0.635094
379	21.0	10.0	0.0	0.634454
2799	21.5	10.0	0.0	0.634385
2800	21.0	9.5	0.0	0.634677
380	21.0	11.0	0.0	0.633943
2801	21.5	11.0	0.0	0.63386
2802	21.0	10.5	0.0	0.634198
381	21.0	12.0	0.0	0.633363
2803	21.5	12.0	0.0	0.633264
2804	21.0	11.5	0.0	0.633653
382	21.0	13.0	0.0	0.632709
2805	21.5	13.0	0.0	0.63259
2806	21.0	12.5	0.0	0.633036
383	21.0	14.0	0.0	0.631973
2807	21.5	14.0	0.0	0.631829
2808	21.0	13.5	0.0	0.632341
384	21.0	15.0	0.0	0.631149
2809	21.5	15.0	0.0	0.630973
2810	21.0	14.5	0.0	0.631561
385	21.0	16.0	0.0	0.630227
2811	21.5	16.0	0.0	0.630011
2812	21.0	15.5	0.0	0.630688
386	21.0	17.0	0.0	0.629201
2813	21.5	17.0	0.0	0.628931
2814	21.0	16.5	0.0	0.629714
387	21.0	18.0	0.0	0.628062
2815	21.5	18.0	0.0	0.627722
2816	21.0	17.5	0.0	0.628632
388	21.0	19.0	0.0	0.626808
2817	21.5	19.0	0.0	0.626369
2818	21.0	18.5	0.0	0.627435
389	21.0	20.0	0.0	0.625446
2819	21.5	20.0	0.0	0.624869
2820	21.0	19.5	0.0	0.626127
390	21.0	21.0	0.0	0.624005
2821	21.5	21.0	0.0	0.623231
2822	21.0	20.5	0.0	0.624724
391	21.0	22.0	0.0	0.622567
2823	21.5	22.0	0.0	0.62152
2824	21.0	21.5	0.0	0.623286
392	21.0	23.0	0.0	0.621301
2825	21.5	23.0	0.0	0.619919
2826	21.0	22.5	0.0	0.621934
393	21.0	24.0	0.0	0.620435
2827	21.5	24.0	0.0	0.618768
2828	21.0	23.5	0.0	0.620872
37	21.0	25.0	0.0	0.620195
2829	21.5	25.0	0.0	0.618393
2830	21.0	24.5	0.0	0.620315
394	20.0	1.0	0.0	0.636621
101	20.0	0.0	0.0	0.63663
2831	20.5	1.0	0.0	0.636613
2832	20.0	0.5	0.0	0.636625
2833	20.5	0.0	0.0	0.636628
395	20.0	2.0	0.0	0.636574
2834	20.5	2.0	0.0	0.63656
2835	20.0	1.5	0.0	0.636597
396	20.0	3.0	0.0	0.636489
2836	20.5	3.0	0.0	0.636469
2837	20.0	2.5	0.0	0.636532
397	20.0	4.0	0.0	0.636363
2838	20.5	4.0	0.0	0.636336
2839	20.0	3.5	0.0	0.636426
398	20.0	5.0	0.0	0.636194
2840	20.5	5.0	0.0	0.63616
2841	20.0	4.5	0.0	0.636278
399	20.0	6.0	0.0	0.63598
2842	20.5	6.0	0.0	0.635939
2843	20.0	5.5	0.0	0.636087
400	20.0	7.0	0.0	0.635718
2844	20.5	7.0	0.0	0.635668
2845	20.0	6.5	0.0	0.635849
401	20.0	8.0	0.0	0.635407
2846	20.5	8.0	0.0	0.635347
2847	20.0	7.5	0.0	0.635563
402	20.0	9.0	0.0	0.635044
2848	20.5	9.0	0.0	0.634972
2849	20.0	8.5	0.0	0.635225
403	20.0	10.0	0.0	0.634624
2850	20.5	10.0	0.0	0.634539
2851	20.0	9.5	0.0	0.634834
404	20.0	11.0	0.0	0.634146
2852	20.5	11.0	0.0	0.634044
2853	20.0	10.5	0.0	0.634385
405	20.0	12.0	0.0	0.633604
2854	20.5	12.0	0.0	0.633484
2855	20.0	11.5	0.0	0.633875
406	20.0	13.0	0.0	0.632997
2856	20.5	13.0	0.0	0.632853
2857	20.0	12.5	0.0	0.633301
407	20.0	14.0	0.0	0.632319
2858	20.5	14.0	0.0	0.632146
2859	20.0	13.5	0.0	0.632658
408	20.0	15.0	0.0	0.631566
2860	20.5	15.0	0.0	0.631357
2861	20.0	14.5	0.0	0.631943
409	20.0	16.0	0.0	0.630736
2862	20.5	16.0	0.0	0.630481
2863	20.0	15.5	0.0	0.631151
410	20.0	17.0	0.0	0.629825
2864	20.5	17.0	0.0	0.629513
2865	20.0	16.5	0.0	0.63028
411	20.0	18.0	0.0	0.628837
2866	20.5	18.0	0.0	0.628449
2867	20.0	17.5	0.0	0.629331
412	20.0	19.0	0.0	0.627777
2868	20.5	19.0	0.0	0.627293
2869	20.0	18.5	0.0	0.628307
413	20.0	20.0	0.0	0.626668
2870	20.5	20.0	0.0	0.626057
2871	20.0	19.5	0.0	0.627223
414	20.0	21.0	0.0	0.625555
2872	20.5	21.0	0.0	0.624779
2873	20.0	20.5	0.0	0.626111
415	20.0	22.0	0.0	0.62451
2874	20.5	22.0	0.0	0.623538
2875	20.0	21.5	0.0	0.625032
416	20.0	23.0	0.0	0.623649
2876	20.5	23.0	0.0	0.622476
2877	20.0	22.5	0.0	0.62408
417	20.0	24.0	0.0	0.623104
2878	20.5	24.0	0.0	0.62177
2879	20.0	23.5	0.0	0.623376
38	20.0	25.0	0.0	0.622981
2880	20.5	25.0	0.0	0.621589
2881	20.0	24.5	0.0	0.623043
418	19.0	1.0	0.0	0.63664
100	19.0	0.0	0.0	0.636636
2882	19.5	1.0	0.0	0.63663
2883	19.0	0.5	0.0	0.636638
2884	19.5	0.0	0.0	0.636633
419	19.0	2.0	0.0	0.636607
2885	19.5	2.0	0.0	0.636591
2886	19.0	1.5	0.0	0.636624
420	19.0	3.0	0.0	0.636536
2887	19.5	3.0	0.0	0.636512
2888	19.0	2.5	0.0	0.636571
421	19.0	4.0	0.0	0.636424
2889	19.5	4.0	0.0	0.636394
2890	19.0	3.5	0.0	0.63648
422	19.0	5.0	0.0	0.636272
2891	19.5	5.0	0.0	0.636233
2892	19.0	4.5	0.0	0.636348
423	19.0	6.0	0.0	0.636076
2893	19.5	6.0	0.0	0.636028
2894	19.0	5.5	0.0	0.636174
424	19.0	7.0	0.0	0.635835
2895	19.5	7.0	0.0	0.635777
2896	19.0	6.5	0.0	0.635956
425	19.0	8.0	0.0	0.635547
2897	19.5	8.0	0.0	0.635477
2898	19.0	7.5	0.0	0.635691
426	19.0	9.0	0.0	0.635209
2899	19.5	9.0	0.0	0.635126
2900	19.0	8.5	0.0	0.635378
427	19.0	10.0	0.0	0.634821
2901	19.5	10.0	0.0	0.634722
2902	19.0	9.5	0.0	0.635015
428	19.0	11.0	0.0	0.634379
2903	19.5	11.0	0.0	0.634262
2904	19.0	10.5	0.0	0.6346
429	19.0	12.0	0.0	0.633881
2905	19.5	12.0	0.0	0.633743
2906	19.0	11.5	0.0	0.63413
430	19.0	13.0	0.0	0.633325
2907	19.5	13.0	0.0	0.633161
2908	19.0	12.5	0.0	0.633603
431	19.0	14.0	0.0	0.632709
2909	19.5	14.0	0.0	0.632514
2910	19.0	13.5	0.0	0.633017
432	19.0	15.0	0.0	0.632033
2911	19.5	15.0	0.0	0.631799
2912	19.0	14.5	0.0	0.632371
433	19.0	16.0	0.0	0.631296
2913	19.5	16.0	0.0	0.631016
2914	19.0	15.5	0.0	0.631664
434	19.0	17.0	0.0	0.630502
2915	19.5	17.0	0.0	0.630163
2916	19.0	16.5	0.0	0.630899
435	19.0	18.0	0.0	0.629657
2917	19.5	18.0	0.0	0.629246
2918	19.0	17.5	0.0	0.630079
436	19.0	19.0	0.0	0.628777
2919	19.5	19.0	0.0	0.628277
2920	19.0	18.5	0.0	0.629216
437	19.0	20.0	0.0	0.627886
2921	19.5	20.0	0.0	0.627277
2922	19.0	19.5	0.0	0.628331
438	19.0	21.0	0.0	0.627026
2923	19.5	21.0	0.0	0.62629
2924	19.0	20.5	0.0	0.627456
439	19.0	22.0	0.0	0.626258
2925	19.5	22.0	0.0	0.625384
2926	19.0	21.5	0.0	0.626642
440	19.0	23.0	0.0	0.625656
2927	19.5	23.0	0.0	0.624653
2928	19.0	22.5	0.0	0.625957
441	19.0	24.0	0.0	0.6253
2929	19.5	24.0	0.0	0.624202
2930	19.0	23.5	0.0	0.625479
39	19.0	25.0	0.0	0.62525
2931	19.5	25.0	0.0	0.624115
2932	19.0	24.5	0.0	0.625276
442	18.0	1.0	0.0	0.636662
99	18.0	0.0	0.0	0.636643
2933	18.5	1.0	0.0	0.636651
2934	18.0	0.5	0.0	0.636653
2935	18.5	0.0	0.0	0.63664
443	18.0	2.0	0.0	0.636644
2936	18.5	2.0	0.0	0.636626
2937	18.0	1.5	0.0	0.636653
444	18.0	3.0	0.0	0.636589
2938	18.5	3.0	0.0	0.636562
2939	18.0	2.5	0.0	0.636617
445	18.0	4.0	0.0	0.636495
2940	18.5	4.0	0.0	0.63646
2941	18.0	3.5	0.0	0.636542
446	18.0	5.0	0.0	0.63636
2942	18.5	5.0	0.0	0.636316
2943	18.0	4.5	0.0	0.636427
447	18.0	6.0	0.0	0.636184
2944	18.5	6.0	0.0	0.63613
2945	18.0	5.5	0.0	0.636272
448	18.0	7.0	0.0	0.635965
2946	18.5	7.0	0.0	0.6359
2947	18.0	6.5	0.0	0.636075
449	18.0	8.0	0.0	0.635703
2948	18.5	8.0	0.0	0.635625
2949	18.0	7.5	0.0	0.635834
450	18.0	9.0	0.0	0.635394
2950	18.5	9.0	0.0	0.635302
2951	18.0	8.5	0.0	0.635548
451	18.0	10.0	0.0	0.635039
2952	18.5	10.0	0.0	0.63493
2953	18.0	9.5	0.0	0.635217
452	18.0	11.0	0.0	0.634636
2954	18.5	11.0	0.0	0.634507
2955	18.0	10.5	0.0	0.634837
453	18.0	12.0	0.0	0.634183
2956	18.5	12.0	0.0	0.634032
2957	18.0	11.5	0.0	0.634409
454	18.0	13.0	0.0	0.633681
2958	18.5	13.0	0.0	0.633503
2959	18.0	12.5	0.0	0.633932
455	18.0	14.0	0.0	0.63313
2960	18.5	14.0	0.0	0.632919
2961	18.0	13.5	0.0	0.633406
456	18.0	15.0	0.0	0.63253
2962	18.5	15.0	0.0	0.632281
2963	18.0	14.5	0.0	0.63283
457	18.0	16.0	0.0	0.631885
2964	18.5	16.0	0.0	0.63159
2965	18.0	15.5	0.0	0.632208
458	18.0	17.0	0.0	0.631201
2966	18.5	17.0	0.0	0.630851
2967	18.0	16.5	0.0	0.631543
459	18.0	18.0	0.0	0.630489
2968	18.5	18.0	0.0	0.630073
2969	18.0	17.5	0.0	0.630845
460	18.0	19.0	0.0	0.629763
2970	18.5	19.0	0.0	0.62927
2971	18.0	18.5	0.0	0.630126
461	18.0	20.0	0.0	0.629053
2972	18.5	20.0	0.0	0.628469
2973	18.0	19.5	0.0	0.629408
462	18.0	21.0	0.0	0.628388
2974	18.5	21.0	0.0	0.627707
2975	18.0	20.5	0.0	0.62872
463	18.0	22.0	0.0	0.627816
2976	18.5	22.0	0.0	0.627037
2977	18.0	21.5	0.0	0.628103
464	18.0	23.0	0.0	0.62739
2978	18.5	23.0	0.0	0.626524
2979	18.0	22.5	0.0	0.627604
465	18.0	24.0	0.0	0.627157
2980	18.5	24.0	0.0	0.626229
2981	18.0	23.5	0.0	0.627273
40	18.0	25.0	0.0	0.627151
2982	18.5	25.0	0.0	0.626201
2983	18.0	24.5	0.0	0.627154
466	17.0	1.0	0.0	0.636687
98	17.0	0.0	0.0	0.636652
2984	17.5	1.0	0.0	0.636675
2985	17.0	0.5	0.0	0.63667
2986	17.5	0.0	0.0	0.636648
467	17.0	2.0	0.0	0.636686
2987	17.5	2.0	0.0	0.636665
2988	17.0	1.5	0.0	0.636686
468	17.0	3.0	0.0	0.636647
2989	17.5	3.0	0.0	0.636618
2990	17.0	2.5	0.0	0.636667
469	17.0	4.0	0.0	0.636571
2991	17.5	4.0	0.0	0.636533
2992	17.0	3.5	0.0	0.636609
470	17.0	5.0	0.0	0.636456
2993	17.5	5.0	0.0	0.636408
2994	17.0	4.5	0.0	0.636514
471	17.0	6.0	0.0	0.636302
2995	17.5	6.0	0.0	0.636243
2996	17.0	5.5	0.0	0.636379
472	17.0	7.0	0.0	0.636107
2997	17.5	7.0	0.0	0.636036
2998	17.0	6.5	0.0	0.636204
473	17.0	8.0	0.0	0.635871
2999	17.5	8.0	0.0	0.635787
3000	17.0	7.5	0.0	0.635989
474	17.0	9.0	0.0	0.635593
3001	17.5	9.0	0.0	0.635494
3002	17.0	8.5	0.0	0.635732
475	17.0	10.0	0.0	0.635273
3003	17.5	10.0	0.0	0.635156
3004	17.0	9.5	0.0	0.635433
476	17.0	11.0	0.0	0.63491
3005	17.5	11.0	0.0	0.634773
3006	17.0	10.5	0.0	0.635091
477	17.0	12.0	0.0	0.634504
3007	17.5	12.0	0.0	0.634344
3008	17.0	11.5	0.0	0.634707
478	17.0	13.0	0.0	0.634056
3009	17.5	13.0	0.0	0.633869
3010	17.0	12.5	0.0	0.63428
479	17.0	14.0	0.0	0.633568
3011	17.5	14.0	0.0	0.633349
3012	17.0	13.5	0.0	0.633812
480	17.0	15.0	0.0	0.633043
3013	17.5	15.0	0.0	0.632787
3014	17.0	14.5	0.0	0.633306
481	17.0	16.0	0.0	0.632486
3015	17.5	16.0	0.0	0.632185
3016	17.0	15.5	0.0	0.632764
482	17.0	17.0	0.0	0.631903
3017	17.5	17.0	0.0	0.631552
3018	17.0	16.5	0.0	0.632194
483	17.0	18.0	0.0	0.631307
3019	17.5	18.0	0.0	0.630898
3020	17.0	17.5	0.0	0.631605
484	17.0	19.0	0.0	0.630715
3021	17.5	19.0	0.0	0.630239
3022	17.0	18.5	0.0	0.631011
485	17.0	20.0	0.0	0.630147
3023	17.5	20.0	0.0	0.6296
3024	17.0	19.5	0.0	0.630431
486	17.0	21.0	0.0	0.629633
3025	17.5	21.0	0.0	0.629011
3026	17.0	20.5	0.0	0.62989
487	17.0	22.0	0.0	0.629207
3027	17.5	22.0	0.0	0.628512
3028	17.0	21.5	0.0	0.62942
488	17.0	23.0	0.0	0.628902
3029	17.5	23.0	0.0	0.628146
3030	17.0	22.5	0.0	0.629054
489	17.0	24.0	0.0	0.628751
3031	17.5	24.0	0.0	0.627954
3032	17.0	23.5	0.0	0.628827
41	17.0	25.0	0.0	0.628777
3033	17.5	25.0	0.0	0.627964
3034	17.0	24.5	0.0	0.628764
490	16.0	1.0	0.0	0.636715
97	16.0	0.0	0.0	0.636662
3035	16.5	1.0	0.0	0.636701
3036	16.0	0.5	0.0	0.636688
3037	16.5	0.0	0.0	0.636657
491	16.0	2.0	0.0	0.63673
3038	16.5	2.0	0.0	0.636708
3039	16.0	1.5	0.0	0.636723
492	16.0	3.0	0.0	0.63671
3040	16.5	3.0	0.0	0.636679
3041	16.0	2.5	0.0	0.63672
493	16.0	4.0	0.0	0.636653
3042	16.5	4.0	0.0	0.636612
3043	16.0	3.5	0.0	0.636681
494	16.0	5.0	0.0	0.636559
3044	16.5	5.0	0.0	0.636507
3045	16.0	4.5	0.0	0.636606
495	16.0	6.0	0.0	0.636427
3046	16.5	6.0	0.0	0.636364
3047	16.0	5.5	0.0	0.636492
496	16.0	7.0	0.0	0.636257
3048	16.5	7.0	0.0	0.636182
3049	16.0	6.5	0.0	0.636342
497	16.0	8.0	0.0	0.636048
3050	16.5	8.0	0.0	0.63596
3051	16.0	7.5	0.0	0.636152
498	16.0	9.0	0.0	0.635802
3052	16.5	9.0	0.0	0.635697
3053	16.0	8.5	0.0	0.635925
499	16.0	10.0	0.0	0.635517
3054	16.5	10.0	0.0	0.635395
3055	16.0	9.5	0.0	0.635659
500	16.0	11.0	0.0	0.635194
3056	16.5	11.0	0.0	0.635052
3057	16.0	10.5	0.0	0.635355
501	16.0	12.0	0.0	0.634835
3058	16.5	12.0	0.0	0.634669
3059	16.0	11.5	0.0	0.635015
502	16.0	13.0	0.0	0.63444
3060	16.5	13.0	0.0	0.634248
3061	16.0	12.5	0.0	0.634638
503	16.0	14.0	0.0	0.634014
3062	16.5	14.0	0.0	0.633791
3063	16.0	13.5	0.0	0.634227
504	16.0	15.0	0.0	0.633559
