x, y, z, porePressure
   48.113,    32.113,     0.000,    511477.34
   48.500,    32.887,     0.000,    503878.53
   48.500,    32.500,     0.000,    507677.94
   48.500,    32.113,     0.000,    511477.34
   48.887,    32.887,     0.000,    503878.53
   48.887,    32.500,     0.000,    507677.94
   48.887,    32.113,     0.000,    511477.34
   48.113,    31.887,     0.000,    513688.53
   48.113,    31.500,     0.000,    517487.94
   48.113,    31.113,     0.000,    521287.34
   48.500,    31.887,     0.000,    513688.53
   48.500,    31.500,     0.000,    517487.94
   48.500,    31.113,     0.000,    521287.34
   48.887,    31.887,     0.000,    513688.53
   48.887,    31.500,     0.000,    517487.94
   48.887,    31.113,     0.000,    521287.34
   48.113,    30.887,     0.000,    523498.53
   48.113,    30.500,     0.000,    527297.94
   48.113,    30.113,     0.000,    531097.31
   48.500,    30.887,     0.000,    523498.53
   48.500,    30.500,     0.000,    527297.94
   48.500,    30.113,     0.000,    531097.31
   48.887,    30.887,     0.000,    523498.53
   48.887,    30.500,     0.000,    527297.94
   48.887,    30.113,     0.000,    531097.31
   48.113,    29.887,     0.000,    533308.56
   48.113,    29.500,     0.000,    537107.94
   48.113,    29.113,     0.000,    540907.31
   48.500,    29.887,     0.000,    533308.56
   48.500,    29.500,     0.000,    537107.94
   48.500,    29.113,     0.000,    540907.31
   48.887,    29.887,     0.000,    533308.56
   48.887,    29.500,     0.000,    537107.94
   48.887,    29.113,     0.000,    540907.31
   48.113,    28.887,     0.000,    543118.56
   48.113,    28.500,     0.000,    546917.94
   48.113,    28.113,     0.000,    550717.31
   48.500,    28.887,     0.000,    543118.56
   48.500,    28.500,     0.000,    546917.94
   48.500,    28.113,     0.000,    550717.31
   48.887,    28.887,     0.000,    543118.56
   48.887,    28.500,     0.000,    546917.94
   48.887,    28.113,     0.000,    550717.31
   48.113,    27.887,     0.000,    552928.56
   48.113,    27.500,     0.000,    556727.94
   48.113,    27.113,     0.000,    560527.31
   48.500,    27.887,     0.000,    552928.56
   48.500,    27.500,     0.000,    556727.94
   48.500,    27.113,     0.000,    560527.31
   48.887,    27.887,     0.000,    552928.56
   48.887,    27.500,     0.000,    556727.94
   48.887,    27.113,     0.000,    560527.31
   48.113,    26.887,     0.000,    562738.56
   48.113,    26.500,     0.000,    566537.94
   48.113,    26.113,     0.000,    570337.31
   48.500,    26.887,     0.000,    562738.56
   48.500,    26.500,     0.000,    566537.94
   48.500,    26.113,     0.000,    570337.31
   48.887,    26.887,     0.000,    562738.56
   48.887,    26.500,     0.000,    566537.94
   48.887,    26.113,     0.000,    570337.31
   48.113,    25.887,     0.000,    572548.56
   48.113,    25.500,     0.000,    576347.94
   48.113,    25.113,     0.000,    580147.31
   48.500,    25.887,     0.000,    572548.56
   48.500,    25.500,     0.000,    576347.94
   48.500,    25.113,     0.000,    580147.31
   48.887,    25.887,     0.000,    572548.56
   48.887,    25.500,     0.000,    576347.94
   48.887,    25.113,     0.000,    580147.31
   49.113,    49.887,     0.000,    337108.53
   49.113,    49.500,     0.000,    340907.94
   49.113,    49.113,     0.000,    344707.34
   49.500,    49.887,     0.000,    337108.53
   49.500,    49.500,     0.000,    340907.94
   49.500,    49.113,     0.000,    344707.34
   49.887,    49.887,     0.000,    337108.53
   49.887,    49.500,     0.000,    340907.94
   49.887,    49.113,     0.000,    344707.34
   49.113,    48.887,     0.000,    346918.53
   49.113,    48.500,     0.000,    350717.94
   49.113,    48.113,     0.000,    354517.34
   49.500,    48.887,     0.000,    346918.53
   49.500,    48.500,     0.000,    350717.94
   49.500,    48.113,     0.000,    354517.34
   49.887,    48.887,     0.000,    346918.53
   49.887,    48.500,     0.000,    350717.94
   49.887,    48.113,     0.000,    354517.34
   49.113,    47.887,     0.000,    356728.53
   49.113,    47.500,     0.000,    360527.94
   49.113,    47.113,     0.000,    364327.34
   49.500,    47.887,     0.000,    356728.53
   49.500,    47.500,     0.000,    360527.94
   49.500,    47.113,     0.000,    364327.34
   49.887,    47.887,     0.000,    356728.53
   49.887,    47.500,     0.000,    360527.94
   49.887,    47.113,     0.000,    364327.34
   49.113,    46.887,     0.000,    366538.53
   49.113,    46.500,     0.000,    370337.94
   49.113,    46.113,     0.000,    374137.34
   49.500,    46.887,     0.000,    366538.53
   49.500,    46.500,     0.000,    370337.94
   49.500,    46.113,     0.000,    374137.34
   49.887,    46.887,     0.000,    366538.53
   49.887,    46.500,     0.000,    370337.94
   49.887,    46.113,     0.000,    374137.34
   49.113,    45.887,     0.000,    376348.53
   49.113,    45.500,     0.000,    380147.94
   49.113,    45.113,     0.000,    383947.34
   49.500,    45.887,     0.000,    376348.53
   49.500,    45.500,     0.000,    380147.94
   49.500,    45.113,     0.000,    383947.34
   49.887,    45.887,     0.000,    376348.53
   49.887,    45.500,     0.000,    380147.94
   49.887,    45.113,     0.000,    383947.34
   49.113,    44.887,     0.000,    386158.53
   49.113,    44.500,     0.000,    389957.94
   49.113,    44.113,     0.000,    393757.34
   49.500,    44.887,     0.000,    386158.53
   49.500,    44.500,     0.000,    389957.94
   49.500,    44.113,     0.000,    393757.34
   49.887,    44.887,     0.000,    386158.53
   49.887,    44.500,     0.000,    389957.94
   49.887,    44.113,     0.000,    393757.34
   49.113,    43.887,     0.000,    395968.53
   49.113,    43.500,     0.000,    399767.94
   49.113,    43.113,     0.000,    403567.34
   49.500,    43.887,     0.000,    395968.53
   49.500,    43.500,     0.000,    399767.94
   49.500,    43.113,     0.000,    403567.34
   49.887,    43.887,     0.000,    395968.53
   49.887,    43.500,     0.000,    399767.94
   49.887,    43.113,     0.000,    403567.34
   49.113,    42.887,     0.000,    405778.53
   49.113,    42.500,     0.000,    409577.94
   49.113,    42.113,     0.000,    413377.34
   49.500,    42.887,     0.000,    405778.53
   49.500,    42.500,     0.000,    409577.94
   49.500,    42.113,     0.000,    413377.34
   49.887,    42.887,     0.000,    405778.53
   49.887,    42.500,     0.000,    409577.94
   49.887,    42.113,     0.000,    413377.34
   49.113,    41.887,     0.000,    415588.53
   49.113,    41.500,     0.000,    419387.94
   49.113,    41.113,     0.000,    423187.34
   49.500,    41.887,     0.000,    415588.53
   49.500,    41.500,     0.000,    419387.94
   49.500,    41.113,     0.000,    423187.34
   49.887,    41.887,     0.000,    415588.53
   49.887,    41.500,     0.000,    419387.94
   49.887,    41.113,     0.000,    423187.34
   49.113,    40.887,     0.000,    425398.53
   49.113,    40.500,     0.000,    429197.94
   49.113,    40.113,     0.000,    432997.34
   49.500,    40.887,     0.000,    425398.53
   49.500,    40.500,     0.000,    429197.94
   49.500,    40.113,     0.000,    432997.34
   49.887,    40.887,     0.000,    425398.53
   49.887,    40.500,     0.000,    429197.94
   49.887,    40.113,     0.000,    432997.34
   49.113,    39.887,     0.000,    435208.53
   49.113,    39.500,     0.000,    439007.94
   49.113,    39.113,     0.000,    442807.34
   49.500,    39.887,     0.000,    435208.53
   49.500,    39.500,     0.000,    439007.94
   49.500,    39.113,     0.000,    442807.34
   49.887,    39.887,     0.000,    435208.53
   49.887,    39.500,     0.000,    439007.94
   49.887,    39.113,     0.000,    442807.34
   49.113,    38.887,     0.000,    445018.53
   49.113,    38.500,     0.000,    448817.94
   49.113,    38.113,     0.000,    452617.34
   49.500,    38.887,     0.000,    445018.53
   49.500,    38.500,     0.000,    448817.94
   49.500,    38.113,     0.000,    452617.34
   49.887,    38.887,     0.000,    445018.53
   49.887,    38.500,     0.000,    448817.94
   49.887,    38.113,     0.000,    452617.34
   49.113,    37.887,     0.000,    454828.53
   49.113,    37.500,     0.000,    458627.94
   49.113,    37.113,     0.000,    462427.34
   49.500,    37.887,     0.000,    454828.53
   49.500,    37.500,     0.000,    458627.94
   49.500,    37.113,     0.000,    462427.34
   49.887,    37.887,     0.000,    454828.53
   49.887,    37.500,     0.000,    458627.94
   49.887,    37.113,     0.000,    462427.34
   49.113,    36.887,     0.000,    464638.53
   49.113,    36.500,     0.000,    468437.94
   49.113,    36.113,     0.000,    472237.34
   49.500,    36.887,     0.000,    464638.53
   49.500,    36.500,     0.000,    468437.94
   49.500,    36.113,     0.000,    472237.34
   49.887,    36.887,     0.000,    464638.53
   49.887,    36.500,     0.000,    468437.94
   49.887,    36.113,     0.000,    472237.34
   49.113,    35.887,     0.000,    474448.53
   49.113,    35.500,     0.000,    478247.94
   49.113,    35.113,     0.000,    482047.34
   49.500,    35.887,     0.000,    474448.53
   49.500,    35.500,     0.000,    478247.94
   49.500,    35.113,     0.000,    482047.34
   49.887,    35.887,     0.000,    474448.53
   49.887,    35.500,     0.000,    478247.94
   49.887,    35.113,     0.000,    482047.34
   49.113,    34.887,     0.000,    484258.53
   49.113,    34.500,     0.000,    488057.94
   49.113,    34.113,     0.000,    491857.34
   49.500,    34.887,     0.000,    484258.53
   49.500,    34.500,     0.000,    488057.94
   49.500,    34.113,     0.000,    491857.34
   49.887,    34.887,     0.000,    484258.53
   49.887,    34.500,     0.000,    488057.94
   49.887,    34.113,     0.000,    491857.34
   49.113,    33.887,     0.000,    494068.53
   49.113,    33.500,     0.000,    497867.94
   49.113,    33.113,     0.000,    501667.34
   49.500,    33.887,     0.000,    494068.53
   49.500,    33.500,     0.000,    497867.94
   49.500,    33.113,     0.000,    501667.34
   49.887,    33.887,     0.000,    494068.53
   49.887,    33.500,     0.000,    497867.94
   49.887,    33.113,     0.000,    501667.34
   49.113,    32.887,     0.000,    503878.53
   49.113,    32.500,     0.000,    507677.94
   49.113,    32.113,     0.000,    511477.34
   49.500,    32.887,     0.000,    503878.53
   49.500,    32.500,     0.000,    507677.94
   49.500,    32.113,     0.000,    511477.34
   49.887,    32.887,     0.000,    503878.53
   49.887,    32.500,     0.000,    507677.94
   49.887,    32.113,     0.000,    511477.34
   49.113,    31.887,     0.000,    513688.53
   49.113,    31.500,     0.000,    517487.94
   49.113,    31.113,     0.000,    521287.34
   49.500,    31.887,     0.000,    513688.53
   49.500,    31.500,     0.000,    517487.94
   49.500,    31.113,     0.000,    521287.34
   49.887,    31.887,     0.000,    513688.53
   49.887,    31.500,     0.000,    517487.94
   49.887,    31.113,     0.000,    521287.34
   49.113,    30.887,     0.000,    523498.53
   49.113,    30.500,     0.000,    527297.94
   49.113,    30.113,     0.000,    531097.31
   49.500,    30.887,     0.000,    523498.53
   49.500,    30.500,     0.000,    527297.94
   49.500,    30.113,     0.000,    531097.31
   49.887,    30.887,     0.000,    523498.53
   49.887,    30.500,     0.000,    527297.94
   49.887,    30.113,     0.000,    531097.31
   49.113,    29.887,     0.000,    533308.56
   49.113,    29.500,     0.000,    537107.94
   49.113,    29.113,     0.000,    540907.31
   49.500,    29.887,     0.000,    533308.56
   49.500,    29.500,     0.000,    537107.94
   49.500,    29.113,     0.000,    540907.31
   49.887,    29.887,     0.000,    533308.56
   49.887,    29.500,     0.000,    537107.94
   49.887,    29.113,     0.000,    540907.31
   49.113,    28.887,     0.000,    543118.56
   49.113,    28.500,     0.000,    546917.94
   49.113,    28.113,     0.000,    550717.31
   49.500,    28.887,     0.000,    543118.56
   49.500,    28.500,     0.000,    546917.94
   49.500,    28.113,     0.000,    550717.31
   49.887,    28.887,     0.000,    543118.56
   49.887,    28.500,     0.000,    546917.94
   49.887,    28.113,     0.000,    550717.31
   49.113,    27.887,     0.000,    552928.56
   49.113,    27.500,     0.000,    556727.94
   49.113,    27.113,     0.000,    560527.31
   49.500,    27.887,     0.000,    552928.56
   49.500,    27.500,     0.000,    556727.94
   49.500,    27.113,     0.000,    560527.31
   49.887,    27.887,     0.000,    552928.56
   49.887,    27.500,     0.000,    556727.94
   49.887,    27.113,     0.000,    560527.31
   49.113,    26.887,     0.000,    562738.56
   49.113,    26.500,     0.000,    566537.94
   49.113,    26.113,     0.000,    570337.31
   49.500,    26.887,     0.000,    562738.56
   49.500,    26.500,     0.000,    566537.94
   49.500,    26.113,     0.000,    570337.31
   49.887,    26.887,     0.000,    562738.56
   49.887,    26.500,     0.000,    566537.94
   49.887,    26.113,     0.000,    570337.31
   49.113,    25.887,     0.000,    572548.56
   49.113,    25.500,     0.000,    576347.94
   49.113,    25.113,     0.000,    580147.31
   49.500,    25.887,     0.000,    572548.56
   49.500,    25.500,     0.000,    576347.94
   49.500,    25.113,     0.000,    580147.31
   49.887,    25.887,     0.000,    572548.56
   49.887,    25.500,     0.000,    576347.94
   49.887,    25.113,     0.000,    580147.31
   24.887,    25.113,     0.000,    580147.31
   24.887,    25.500,     0.000,    576347.94
   24.887,    25.887,     0.000,    572548.56
   24.500,    25.113,     0.000,    580147.31
   24.500,    25.500,     0.000,    576347.94
   24.500,    25.887,     0.000,    572548.56
   24.113,    25.113,     0.000,    580147.31
   24.113,    25.500,     0.000,    576347.94
   24.113,    25.887,     0.000,    572548.56
   24.887,    26.113,     0.000,    570337.31
   24.887,    26.500,     0.000,    566537.94
   24.887,    26.887,     0.000,    562738.56
   24.500,    26.113,     0.000,    570337.31
   24.500,    26.500,     0.000,    566537.94
   24.500,    26.887,     0.000,    562738.56
   24.113,    26.113,     0.000,    570337.31
   24.113,    26.500,     0.000,    566537.94
   24.113,    26.887,     0.000,    562738.56
   24.887,    27.113,     0.000,    560527.31
   24.887,    27.500,     0.000,    556727.94
   24.887,    27.887,     0.000,    552928.56
   24.500,    27.113,     0.000,    560527.31
   24.500,    27.500,     0.000,    556727.94
   24.500,    27.887,     0.000,    552928.56
   24.113,    27.113,     0.000,    560527.31
   24.113,    27.500,     0.000,    556727.94
   24.113,    27.887,     0.000,    552928.56
   24.887,    28.113,     0.000,    550717.31
   24.887,    28.500,     0.000,    546917.94
   24.887,    28.887,     0.000,    543118.56
   24.500,    28.113,     0.000,    550717.31
   24.500,    28.500,     0.000,    546917.94
   24.500,    28.887,     0.000,    543118.56
   24.113,    28.113,     0.000,    550717.31
   24.113,    28.500,     0.000,    546917.94
   24.113,    28.887,     0.000,    543118.56
   24.887,    29.113,     0.000,    540907.31
   24.887,    29.500,     0.000,    537107.94
   24.887,    29.887,     0.000,    533308.56
   24.500,    29.113,     0.000,    540907.31
   24.500,    29.500,     0.000,    537107.94
   24.500,    29.887,     0.000,    533308.56
   24.113,    29.113,     0.000,    540907.31
   24.113,    29.500,     0.000,    537107.94
   24.113,    29.887,     0.000,    533308.56
   24.887,    30.113,     0.000,    531097.31
   24.887,    30.500,     0.000,    527297.94
   24.887,    30.887,     0.000,    523498.53
   24.500,    30.113,     0.000,    531097.31
   24.500,    30.500,     0.000,    527297.94
   24.500,    30.887,     0.000,    523498.53
   24.113,    30.113,     0.000,    531097.31
   24.113,    30.500,     0.000,    527297.94
   24.113,    30.887,     0.000,    523498.53
   24.887,    31.113,     0.000,    521287.34
   24.887,    31.500,     0.000,    517487.94
   24.887,    31.887,     0.000,    513688.53
   24.500,    31.113,     0.000,    521287.34
   24.500,    31.500,     0.000,    517487.94
   24.500,    31.887,     0.000,    513688.53
   24.113,    31.113,     0.000,    521287.34
   24.113,    31.500,     0.000,    517487.94
   24.113,    31.887,     0.000,    513688.53
   24.887,    32.113,     0.000,    511477.34
   24.887,    32.500,     0.000,    507677.94
   24.887,    32.887,     0.000,    503878.53
   24.500,    32.113,     0.000,    511477.34
   24.500,    32.500,     0.000,    507677.94
   24.500,    32.887,     0.000,    503878.53
   24.113,    32.113,     0.000,    511477.34
   24.113,    32.500,     0.000,    507677.94
   24.113,    32.887,     0.000,    503878.53
   24.887,    33.113,     0.000,    501667.34
   24.887,    33.500,     0.000,    497867.94
   24.887,    33.887,     0.000,    494068.53
   24.500,    33.113,     0.000,    501667.34
   24.500,    33.500,     0.000,    497867.94
   24.500,    33.887,     0.000,    494068.53
   24.113,    33.113,     0.000,    501667.34
   24.113,    33.500,     0.000,    497867.94
   24.113,    33.887,     0.000,    494068.53
   24.887,    34.113,     0.000,    491857.34
   24.887,    34.500,     0.000,    488057.94
   24.887,    34.887,     0.000,    484258.53
   24.500,    34.113,     0.000,    491857.34
   24.500,    34.500,     0.000,    488057.94
   24.500,    34.887,     0.000,    484258.53
   24.113,    34.113,     0.000,    491857.34
   24.113,    34.500,     0.000,    488057.94
   24.113,    34.887,     0.000,    484258.53
   24.887,    35.113,     0.000,    482047.34
   24.887,    35.500,     0.000,    478247.94
   24.887,    35.887,     0.000,    474448.53
   24.500,    35.113,     0.000,    482047.34
   24.500,    35.500,     0.000,    478247.94
   24.500,    35.887,     0.000,    474448.53
   24.113,    35.113,     0.000,    482047.34
   24.113,    35.500,     0.000,    478247.94
   24.113,    35.887,     0.000,    474448.53
   24.887,    36.113,     0.000,    472237.34
   24.887,    36.500,     0.000,    468437.94
   24.887,    36.887,     0.000,    464638.53
   24.500,    36.113,     0.000,    472237.34
   24.500,    36.500,     0.000,    468437.94
   24.500,    36.887,     0.000,    464638.53
   24.113,    36.113,     0.000,    472237.34
   24.113,    36.500,     0.000,    468437.94
   24.113,    36.887,     0.000,    464638.53
   24.887,    37.113,     0.000,    462427.34
   24.887,    37.500,     0.000,    458627.94
   24.887,    37.887,     0.000,    454828.53
   24.500,    37.113,     0.000,    462427.34
   24.500,    37.500,     0.000,    458627.94
   24.500,    37.887,     0.000,    454828.53
   24.113,    37.113,     0.000,    462427.34
   24.113,    37.500,     0.000,    458627.94
   24.113,    37.887,     0.000,    454828.53
   24.887,    38.113,     0.000,    452617.34
   24.887,    38.500,     0.000,    448817.94
   24.887,    38.887,     0.000,    445018.53
   24.500,    38.113,     0.000,    452617.34
   24.500,    38.500,     0.000,    448817.94
   24.500,    38.887,     0.000,    445018.53
   24.113,    38.113,     0.000,    452617.34
   24.113,    38.500,     0.000,    448817.94
   24.113,    38.887,     0.000,    445018.53
   24.887,    39.113,     0.000,    442807.34
   24.887,    39.500,     0.000,    439007.94
   24.887,    39.887,     0.000,    435208.53
   24.500,    39.113,     0.000,    442807.34
   24.500,    39.500,     0.000,    439007.94
   24.500,    39.887,     0.000,    435208.53
   24.113,    39.113,     0.000,    442807.34
   24.113,    39.500,     0.000,    439007.94
   24.113,    39.887,     0.000,    435208.53
   24.887,    40.113,     0.000,    432997.34
   24.887,    40.500,     0.000,    429197.94
   24.887,    40.887,     0.000,    425398.53
   24.500,    40.113,     0.000,    432997.34
   24.500,    40.500,     0.000,    429197.94
   24.500,    40.887,     0.000,    425398.53
   24.113,    40.113,     0.000,    432997.34
   24.113,    40.500,     0.000,    429197.94
   24.113,    40.887,     0.000,    425398.53
   24.887,    41.113,     0.000,    423187.34
   24.887,    41.500,     0.000,    419387.94
   24.887,    41.887,     0.000,    415588.53
   24.500,    41.113,     0.000,    423187.34
   24.500,    41.500,     0.000,    419387.94
   24.500,    41.887,     0.000,    415588.53
   24.113,    41.113,     0.000,    423187.34
   24.113,    41.500,     0.000,    419387.94
   24.113,    41.887,     0.000,    415588.53
   24.887,    42.113,     0.000,    413377.34
   24.887,    42.500,     0.000,    409577.94
   24.887,    42.887,     0.000,    405778.53
   24.500,    42.113,     0.000,    413377.34
   24.500,    42.500,     0.000,    409577.94
   24.500,    42.887,     0.000,    405778.53
   24.113,    42.113,     0.000,    413377.34
   24.113,    42.500,     0.000,    409577.94
   24.113,    42.887,     0.000,    405778.53
   24.887,    43.113,     0.000,    403567.34
   24.887,    43.500,     0.000,    399767.94
   24.887,    43.887,     0.000,    395968.53
   24.500,    43.113,     0.000,    403567.34
   24.500,    43.500,     0.000,    399767.94
   24.500,    43.887,     0.000,    395968.53
   24.113,    43.113,     0.000,    403567.34
   24.113,    43.500,     0.000,    399767.94
   24.113,    43.887,     0.000,    395968.53
   24.887,    44.113,     0.000,    393757.34
   24.887,    44.500,     0.000,    389957.94
   24.887,    44.887,     0.000,    386158.53
   24.500,    44.113,     0.000,    393757.34
   24.500,    44.500,     0.000,    389957.94
   24.500,    44.887,     0.000,    386158.53
   24.113,    44.113,     0.000,    393757.34
   24.113,    44.500,     0.000,    389957.94
   24.113,    44.887,     0.000,    386158.53
   24.887,    45.113,     0.000,    383947.34
   24.887,    45.500,     0.000,    380147.94
   24.887,    45.887,     0.000,    376348.53
   24.500,    45.113,     0.000,    383947.34
   24.500,    45.500,     0.000,    380147.94
   24.500,    45.887,     0.000,    376348.53
   24.113,    45.113,     0.000,    383947.34
   24.113,    45.500,     0.000,    380147.94
   24.113,    45.887,     0.000,    376348.53
   24.887,    46.113,     0.000,    374137.34
   24.887,    46.500,     0.000,    370337.94
   24.887,    46.887,     0.000,    366538.53
   24.500,    46.113,     0.000,    374137.34
   24.500,    46.500,     0.000,    370337.94
   24.500,    46.887,     0.000,    366538.53
   24.113,    46.113,     0.000,    374137.34
   24.113,    46.500,     0.000,    370337.94
   24.113,    46.887,     0.000,    366538.53
   24.887,    47.113,     0.000,    364327.34
   24.887,    47.500,     0.000,    360527.94
   24.887,    47.887,     0.000,    356728.53
   24.500,    47.113,     0.000,    364327.34
   24.500,    47.500,     0.000,    360527.94
   24.500,    47.887,     0.000,    356728.53
   24.113,    47.113,     0.000,    364327.34
   24.113,    47.500,     0.000,    360527.94
   24.113,    47.887,     0.000,    356728.53
   24.887,    48.113,     0.000,    354517.34
   24.887,    48.500,     0.000,    350717.94
   24.887,    48.887,     0.000,    346918.53
   24.500,    48.113,     0.000,    354517.34
   24.500,    48.500,     0.000,    350717.94
   24.500,    48.887,     0.000,    346918.53
   24.113,    48.113,     0.000,    354517.34
   24.113,    48.500,     0.000,    350717.94
   24.113,    48.887,     0.000,    346918.53
   24.887,    49.113,     0.000,    344707.34
   24.887,    49.500,     0.000,    340907.94
   24.887,    49.887,     0.000,    337108.53
   24.500,    49.113,     0.000,    344707.34
   24.500,    49.500,     0.000,    340907.94
   24.500,    49.887,     0.000,    337108.53
   24.113,    49.113,     0.000,    344707.34
   24.113,    49.500,     0.000,    340907.94
   24.113,    49.887,     0.000,    337108.53
   23.887,    25.113,     0.000,    580147.31
   23.887,    25.500,     0.000,    576347.94
   23.887,    25.887,     0.000,    572548.56
   23.500,    25.113,     0.000,    580147.31
   23.500,    25.500,     0.000,    576347.94
   23.500,    25.887,     0.000,    572548.56
   23.113,    25.113,     0.000,    580147.31
   23.113,    25.500,     0.000,    576347.94
   23.113,    25.887,     0.000,    572548.56
   23.887,    26.113,     0.000,    570337.31
   23.887,    26.500,     0.000,    566537.94
   23.887,    26.887,     0.000,    562738.56
   23.500,    26.113,     0.000,    570337.31
   23.500,    26.500,     0.000,    566537.94
   23.500,    26.887,     0.000,    562738.56
   23.113,    26.113,     0.000,    570337.31
   23.113,    26.500,     0.000,    566537.94
   23.113,    26.887,     0.000,    562738.56
   23.887,    27.113,     0.000,    560527.31
   23.887,    27.500,     0.000,    556727.94
   23.887,    27.887,     0.000,    552928.56
   23.500,    27.113,     0.000,    560527.31
   23.500,    27.500,     0.000,    556727.94
   23.500,    27.887,     0.000,    552928.56
   23.113,    27.113,     0.000,    560527.31
   23.113,    27.500,     0.000,    556727.94
   23.113,    27.887,     0.000,    552928.56
   23.887,    28.113,     0.000,    550717.31
   23.887,    28.500,     0.000,    546917.94
   23.887,    28.887,     0.000,    543118.56
   23.500,    28.113,     0.000,    550717.31
   23.500,    28.500,     0.000,    546917.94
   23.500,    28.887,     0.000,    543118.56
   23.113,    28.113,     0.000,    550717.31
   23.113,    28.500,     0.000,    546917.94
   23.113,    28.887,     0.000,    543118.56
   23.887,    29.113,     0.000,    540907.31
   23.887,    29.500,     0.000,    537107.94
   23.887,    29.887,     0.000,    533308.56
   23.500,    29.113,     0.000,    540907.31
   23.500,    29.500,     0.000,    537107.94
   23.500,    29.887,     0.000,    533308.56
   23.113,    29.113,     0.000,    540907.31
   23.113,    29.500,     0.000,    537107.94
   23.113,    29.887,     0.000,    533308.56
   23.887,    30.113,     0.000,    531097.31
   23.887,    30.500,     0.000,    527297.94
   23.887,    30.887,     0.000,    523498.53
   23.500,    30.113,     0.000,    531097.31
   23.500,    30.500,     0.000,    527297.94
   23.500,    30.887,     0.000,    523498.53
   23.113,    30.113,     0.000,    531097.31
   23.113,    30.500,     0.000,    527297.94
   23.113,    30.887,     0.000,    523498.53
   23.887,    31.113,     0.000,    521287.34
   23.887,    31.500,     0.000,    517487.94
   23.887,    31.887,     0.000,    513688.53
   23.500,    31.113,     0.000,    521287.34
   23.500,    31.500,     0.000,    517487.94
   23.500,    31.887,     0.000,    513688.53
   23.113,    31.113,     0.000,    521287.34
   23.113,    31.500,     0.000,    517487.94
   23.113,    31.887,     0.000,    513688.53
   23.887,    32.113,     0.000,    511477.34
   23.887,    32.500,     0.000,    507677.94
   23.887,    32.887,     0.000,    503878.53
   23.500,    32.113,     0.000,    511477.34
   23.500,    32.500,     0.000,    507677.94
   23.500,    32.887,     0.000,    503878.53
   23.113,    32.113,     0.000,    511477.34
   23.113,    32.500,     0.000,    507677.94
   23.113,    32.887,     0.000,    503878.53
   23.887,    33.113,     0.000,    501667.34
   23.887,    33.500,     0.000,    497867.94
   23.887,    33.887,     0.000,    494068.53
   23.500,    33.113,     0.000,    501667.34
   23.500,    33.500,     0.000,    497867.94
   23.500,    33.887,     0.000,    494068.53
   23.113,    33.113,     0.000,    501667.34
   23.113,    33.500,     0.000,    497867.94
   23.113,    33.887,     0.000,    494068.53
   23.887,    34.113,     0.000,    491857.34
   23.887,    34.500,     0.000,    488057.94
   23.887,    34.887,     0.000,    484258.53
   23.500,    34.113,     0.000,    491857.34
   23.500,    34.500,     0.000,    488057.94
   23.500,    34.887,     0.000,    484258.53
   23.113,    34.113,     0.000,    491857.34
   23.113,    34.500,     0.000,    488057.94
   23.113,    34.887,     0.000,    484258.53
   23.887,    35.113,     0.000,    482047.34
   23.887,    35.500,     0.000,    478247.94
   23.887,    35.887,     0.000,    474448.53
   23.500,    35.113,     0.000,    482047.34
   23.500,    35.500,     0.000,    478247.94
   23.500,    35.887,     0.000,    474448.53
   23.113,    35.113,     0.000,    482047.34
   23.113,    35.500,     0.000,    478247.94
   23.113,    35.887,     0.000,    474448.53
   23.887,    36.113,     0.000,    472237.34
   23.887,    36.500,     0.000,    468437.94
   23.887,    36.887,     0.000,    464638.53
   23.500,    36.113,     0.000,    472237.34
   23.500,    36.500,     0.000,    468437.94
   23.500,    36.887,     0.000,    464638.53
   23.113,    36.113,     0.000,    472237.34
   23.113,    36.500,     0.000,    468437.94
   23.113,    36.887,     0.000,    464638.53
   23.887,    37.113,     0.000,    462427.34
   23.887,    37.500,     0.000,    458627.94
   23.887,    37.887,     0.000,    454828.53
   23.500,    37.113,     0.000,    462427.34
   23.500,    37.500,     0.000,    458627.94
   23.500,    37.887,     0.000,    454828.53
   23.113,    37.113,     0.000,    462427.34
   23.113,    37.500,     0.000,    458627.94
   23.113,    37.887,     0.000,    454828.53
   23.887,    38.113,     0.000,    452617.34
   23.887,    38.500,     0.000,    448817.94
   23.887,    38.887,     0.000,    445018.53
   23.500,    38.113,     0.000,    452617.34
   23.500,    38.500,     0.000,    448817.94
   23.500,    38.887,     0.000,    445018.53
   23.113,    38.113,     0.000,    452617.34
   23.113,    38.500,     0.000,    448817.94
   23.113,    38.887,     0.000,    445018.53
   23.887,    39.113,     0.000,    442807.34
   23.887,    39.500,     0.000,    439007.94
   23.887,    39.887,     0.000,    435208.53
   23.500,    39.113,     0.000,    442807.34
   23.500,    39.500,     0.000,    439007.94
   23.500,    39.887,     0.000,    435208.53
   23.113,    39.113,     0.000,    442807.34
   23.113,    39.500,     0.000,    439007.94
   23.113,    39.887,     0.000,    435208.53
   23.887,    40.113,     0.000,    432997.34
   23.887,    40.500,     0.000,    429197.94
   23.887,    40.887,     0.000,    425398.53
   23.500,    40.113,     0.000,    432997.34
   23.500,    40.500,     0.000,    429197.94
   23.500,    40.887,     0.000,    425398.53
   23.113,    40.113,     0.000,    432997.34
   23.113,    40.500,     0.000,    429197.94
   23.113,    40.887,     0.000,    425398.53
   23.887,    41.113,     0.000,    423187.34
   23.887,    41.500,     0.000,    419387.94
