22 24 1.076185
22 24 1.076091
22 24 1.076214
22 24 1.112978
22 24 1.112885
22 24 1.112791
21 0 1.130832
21 0 1.130832
21 0 1.130832
21 0 1.199383
21 0 1.199384
21 0 1.199384
21 0 1.267935
21 0 1.267935
21 0 1.267935
21 1 1.130155
21 1 1.127981
21 1 1.125807
21 1 1.198707
21 1 1.196389
21 1 1.194215
21 1 1.267258
21 1 1.264940
21 1 1.262623
21 2 1.124628
21 2 1.122763
21 2 1.120899
21 2 1.193036
21 2 1.191171
21 2 1.189315
21 2 1.261443
21 2 1.259588
21 2 1.257732
21 3 1.120080
21 3 1.119130
21 3 1.118180
21 3 1.188496
21 3 1.187546
21 3 1.187036
21 3 1.256913
21 3 1.256402
21 3 1.255891
21 4 1.118242
21 4 1.118007
21 4 1.117772
21 4 1.187097
21 4 1.187820
21 4 1.187585
21 4 1.255953
21 4 1.256675
21 4 1.257398
21 5 1.117765
21 5 1.117974
21 5 1.118184
21 5 1.187578
21 5 1.187787
21 5 1.189412
21 5 1.257390
21 5 1.259016
21 5 1.260641
21 6 1.119312
21 6 1.119795
21 6 1.120279
21 6 1.190540
21 6 1.192780
21 6 1.193263
21 6 1.261769
21 6 1.264009
21 6 1.266248
21 7 1.120615
21 7 1.121286
21 7 1.121956
21 7 1.193600
21 7 1.194271
21 7 1.196902
21 7 1.266585
21 7 1.269217
21 7 1.271848
21 8 1.122960
21 8 1.123767
21 8 1.124575
21 8 1.197906
21 8 1.198713
21 8 1.201554
21 8 1.272852
21 8 1.275693
21 8 1.278533
21 9 1.125668
21 9 1.126573
21 9 1.127477
21 9 1.202648
21 9 1.203552
21 9 1.206442
21 9 1.279627
21 9 1.282517
21 9 1.285406
21 10 1.128602
21 10 1.129564
21 10 1.130527
21 10 1.207567
21 10 1.208529
21 10 1.211333
21 10 1.286531
21 10 1.289335
21 10 1.292139
21 11 1.132109
21 11 1.133088
21 11 1.134066
21 11 1.212915
21 11 1.215529
21 11 1.216508
21 11 1.293721
21 11 1.296335
21 11 1.298949
21 12 1.134631
21 12 1.135588
21 12 1.136544
21 12 1.217073
21 12 1.218029
21 12 1.220389
21 12 1.299514
21 12 1.301874
21 12 1.304233
21 13 1.137495
21 13 1.138395
21 13 1.139294
21 13 1.221340
21 13 1.222240
21 13 1.224315
21 13 1.305185
21 13 1.307260
21 13 1.309335
21 14 1.140138
21 14 1.140951
21 14 1.141765
21 14 1.225158
21 14 1.225971
21 14 1.227758
21 14 1.310178
21 14 1.311965
21 14 1.313751
21 15 1.142726
21 15 1.143434
21 15 1.144142
21 15 1.228719
21 15 1.230225
21 15 1.230933
21 15 1.314713
21 15 1.316218
21 15 1.317724
21 16 1.144709
21 16 1.145301
21 16 1.145893
21 16 1.231500
21 16 1.232733
21 16 1.233325
21 16 1.318291
21 16 1.319524
21 16 1.320757
21 17 1.146204
21 17 1.146677
21 17 1.147151
21 17 1.233636
21 17 1.234110
21 17 1.235074
21 17 1.321068
21 17 1.322032
21 17 1.322996
21 18 1.147635
21 18 1.147994
21 18 1.148354
21 18 1.235557
21 18 1.236251
21 18 1.236611
21 18 1.323480
21 18 1.324174
21 18 1.324867
21 19 1.148533
21 19 1.148784
21 19 1.149036
21 19 1.236789
21 19 1.237041
21 19 1.237466
21 19 1.325046
21 19 1.325471
21 19 1.325896
21 20 1.149210
21 20 1.149364
21 20 1.149517
21 20 1.237640
21 20 1.237810
21 20 1.237964
21 20 1.326070
21 20 1.326240
21 20 1.326410
21 21 1.149546
21 21 1.149614
21 21 1.149681
21 21 1.237992
21 21 1.237938
21 21 1.238005
21 21 1.326439
21 21 1.326384
21 21 1.326329
21 22 1.149699
21 22 1.149695
21 22 1.149690
21 22 1.238023
21 22 1.238018
21 22 1.237785
21 22 1.326347
21 22 1.326113
21 22 1.325879
21 23 1.149518
21 23 1.149460
21 23 1.149402
21 23 1.237613
21 23 1.237257
21 23 1.237199
21 23 1.325707
21 23 1.325352
21 23 1.324996
21 24 1.149358
21 24 1.149264
21 24 1.149170
21 24 1.237155
21 24 1.237061
21 24 1.236643
21 24 1.324952
21 24 1.324533
21 24 1.324115
20 0 1.318454
20 0 1.318454
20 0 1.318454
20 0 1.422918
20 0 1.422919
20 0 1.422919
20 0 1.527383
20 0 1.527383
20 0 1.527383
20 1 1.317777
20 1 1.315459
20 1 1.313141
20 1 1.422242
20 1 1.419924
20 1 1.420699
20 1 1.526707
20 1 1.527482
20 1 1.528257
20 2 1.313607
20 2 1.311751
20 2 1.309896
20 2 1.421165
20 2 1.421984
20 2 1.420128
20 2 1.528722
20 2 1.529541
20 2 1.530360
20 3 1.309205
20 3 1.308694
20 3 1.308183
20 3 1.419437
20 3 1.418926
20 3 1.420073
20 3 1.529669
20 3 1.530817
20 3 1.531964
20 4 1.309033
20 4 1.309755
20 4 1.310478
20 4 1.420923
20 4 1.422686
20 4 1.423409
20 4 1.532814
20 4 1.534577
20 4 1.536340
20 5 1.311163
20 5 1.312788
20 5 1.314413
20 5 1.424094
20 5 1.425720
20 5 1.428149
20 5 1.537026
20 5 1.539455
20 5 1.541884
20 6 1.315992
20 6 1.318231
20 6 1.320471
20 6 1.429727
20 6 1.432704
20 6 1.434944
20 6 1.543463
20 6 1.546439
20 6 1.549416
20 7 1.321893
20 7 1.324525
20 7 1.327156
20 7 1.436366
20 7 1.438998
20 7 1.442327
20 7 1.550839
20 7 1.554168
20 7 1.557497
20 8 1.328958
20 8 1.331799
20 8 1.334639
20 8 1.444128
20 8 1.446969
20 8 1.450436
20 8 1.559299
20 8 1.562766
20 8 1.566233
20 9 1.336647
20 9 1.339537
20 9 1.342427
20 9 1.452444
20 9 1.455855
20 9 1.458744
20 9 1.568241
20 9 1.571651
20 9 1.575062
20 10 1.344089
20 10 1.346893
20 10 1.349697
20 10 1.460407
20 10 1.463210
20 10 1.466411
20 10 1.576724
20 10 1.579925
20 10 1.583125
20 11 1.351395
20 11 1.354009
20 11 1.356623
20 11 1.468109
20 11 1.470723
20 11 1.473613
20 11 1.584823
20 11 1.587713
20 11 1.590603
20 12 1.358206
20 12 1.360566
20 12 1.362926
20 12 1.475197
20 12 1.477730
20 12 1.480089
20 12 1.592187
20 12 1.594720
20 12 1.597253
20 13 1.364249
20 13 1.366324
20 13 1.368399
20 13 1.481412
20 13 1.483586
20 13 1.485661
20 13 1.598576
20 13 1.600749
20 13 1.602922
20 14 1.369542
20 14 1.371328
20 14 1.373114
20 14 1.486803
20 14 1.488640
20 14 1.490426
20 14 1.604064
20 14 1.605901
20 14 1.607738
20 15 1.374076
20 15 1.375581
20 15 1.377087
20 15 1.491388
20 15 1.492894
20 15 1.494423
20 15 1.608700
20 15 1.610229
20 15 1.611759
20 16 1.377894
20 16 1.379127
20 16 1.380360
20 16 1.495230
20 16 1.496463
20 16 1.497706
20 16 1.612565
20 16 1.613808
20 16 1.615051
20 17 1.381004
20 17 1.381968
20 17 1.382932
20 17 1.498350
20 17 1.499315
20 17 1.500279
20 17 1.615696
20 17 1.616661
20 17 1.617626
20 18 1.383414
20 18 1.384108
20 18 1.384801
20 18 1.500761
20 18 1.501447
20 18 1.502140
20 18 1.618107
20 18 1.618793
20 18 1.619479
20 19 1.385123
20 19 1.385548
20 19 1.385973
20 19 1.502461
20 19 1.502868
20 19 1.503294
20 19 1.619800
20 19 1.620207
20 19 1.620614
20 20 1.386139
20 20 1.386309
20 20 1.386479
20 20 1.503460
20 20 1.503603
20 20 1.503773
20 20 1.620780
20 20 1.620924
20 20 1.621067
20 21 1.386513
20 21 1.386458
20 21 1.386403
20 21 1.503806
20 21 1.503751
20 21 1.503663
20 21 1.621100
20 21 1.621012
20 21 1.620924
20 22 1.386298
20 22 1.386065
20 22 1.385831
20 22 1.503559
20 22 1.503290
20 22 1.503056
20 22 1.620820
20 22 1.620551
20 22 1.620282
20 23 1.385659
20 23 1.385303
20 23 1.384947
20 23 1.502884
20 23 1.502528
20 23 1.502138
20 23 1.620110
20 23 1.619719
20 23 1.619329
20 24 1.384702
20 24 1.384284
20 24 1.383866
20 24 1.501893
20 24 1.501444
20 24 1.501026
20 24 1.619084
20 24 1.618635
20 24 1.618187
19 0 1.585960
19 0 1.585960
19 0 1.585960
19 0 1.682108
19 0 1.682108
19 0 1.682108
19 0 1.778255
19 0 1.778255
19 0 1.778255
19 1 1.586793
19 1 1.587568
19 1 1.588343
19 1 1.682940
19 1 1.685793
19 1 1.686568
19 1 1.779088
19 1 1.781940
19 1 1.784792
19 2 1.589379
19 2 1.590198
19 2 1.591017
19 2 1.687604
19 2 1.690377
19 2 1.691196
19 2 1.785828
19 2 1.788601
19 2 1.791375
19 3 1.591591
19 3 1.592739
19 3 1.593886
19 3 1.691770
19 3 1.692918
19 3 1.694947
19 3 1.791949
19 3 1.793978
19 3 1.796007
19 4 1.594993
19 4 1.596757
19 4 1.598520
19 4 1.696054
19 4 1.697817
19 4 1.699439
19 4 1.797114
19 4 1.798736
19 4 1.800357
19 5 1.599454
19 5 1.601883
19 5 1.604312
19 5 1.700372
19 5 1.701949
19 5 1.704378
19 5 1.801291
19 5 1.802868
19 5 1.804444
19 6 1.605890
19 6 1.608867
19 6 1.611844
19 6 1.705957
19 6 1.708934
19 6 1.710616
19 6 1.806023
19 6 1.807705
19 6 1.809387
19 7 1.612854
19 7 1.616184
19 7 1.619513
19 7 1.711626
19 7 1.713404
19 7 1.716733
19 7 1.810398
19 7 1.812176
19 7 1.813954
19 8 1.621010
19 8 1.624477
19 8 1.627944
19 8 1.718230
19 8 1.720026
19 8 1.723493
19 8 1.815450
19 8 1.817246
19 8 1.819042
19 9 1.629952
19 9 1.633362
19 9 1.636773
19 9 1.725501
19 9 1.728912
19 9 1.730642
19 9 1.821050
19 9 1.822781
19 9 1.824512
19 10 1.637746
19 10 1.640946
19 10 1.644147
19 10 1.731615
19 10 1.733217
19 10 1.736417
19 10 1.825485
19 10 1.827087
19 10 1.828688
19 11 1.645501
19 11 1.648391
19 11 1.651281
19 11 1.737771
19 11 1.739208
19 11 1.742098
19 11 1.830042
19 11 1.831479
19 11 1.832915
19 12 1.652492
19 12 1.655025
19 12 1.657558
19 12 1.743310
19 12 1.744569
19 12 1.747102
19 12 1.834127
19 12 1.835386
19 12 1.836646
19 13 1.658932
19 13 1.661105
19 13 1.663278
19 13 1.748476
19 13 1.750649
19 13 1.751735
19 13 1.838020
19 13 1.839106
19 13 1.840192
19 14 1.664132
19 14 1.665969
19 14 1.667806
19 14 1.752589
19 14 1.754426
19 14 1.755350
19 14 1.841046
19 14 1.841970
19 14 1.842894
19 15 1.668301
19 15 1.669830
19 15 1.671360
19 15 1.755845
19 15 1.756615
19 15 1.758144
19 15 1.843389
19 15 1.844159
19 15 1.844929
19 16 1.672169
19 16 1.673412
19 16 1.674655
19 16 1.758954
19 16 1.760197
19 16 1.760817
19 16 1.845739
19 16 1.846359
19 16 1.846979
19 17 1.674976
19 17 1.675940
19 17 1.676905
19 17 1.761138
19 17 1.761614
19 17 1.762579
19 17 1.847300
19 17 1.847777
19 17 1.848253
19 18 1.677387
19 18 1.678073
19 18 1.678759
19 18 1.763061
19 18 1.763747
19 18 1.764088
19 18 1.848735
19 18 1.849076
19 18 1.849416
19 19 1.678977
19 19 1.679384
19 19 1.679791
19 19 1.764306
19 19 1.764713
19 19 1.764925
19 19 1.849635
19 19 1.849846
19 19 1.850058
19 20 1.679895
19 20 1.680038
19 20 1.680181
19 20 1.765028
19 20 1.765172
19 20 1.765268
19 20 1.850162
19 20 1.850258
19 20 1.850354
19 21 1.680209
19 21 1.680121
19 21 1.680033
19 21 1.765296
19 21 1.765296
19 21 1.765207
19 21 1.850382
19 21 1.850382
19 21 1.850382
19 22 1.679986
19 22 1.679717
19 22 1.679448
19 22 1.765160
19 22 1.765087
19 22 1.764818
19 22 1.850334
19 22 1.850261
19 22 1.850187
19 23 1.679333
19 23 1.678943
19 23 1.678553
19 23 1.764703
19 23 1.764579
19 23 1.764189
19 23 1.850073
19 23 1.849949
19 23 1.849826
19 24 1.678308
19 24 1.677859
19 24 1.677410
19 24 1.763944
19 24 1.763495
19 24 1.763346
19 24 1.849581
19 24 1.849431
19 24 1.849281
18 0 1.821965
18 0 1.821965
18 0 1.821965
18 0 1.875516
18 0 1.875516
18 0 1.875516
18 0 1.929067
18 0 1.929067
18 0 1.929067
18 1 1.822798
18 1 1.825650
18 1 1.828502
18 1 1.876349
18 1 1.879201
18 1 1.880801
18 1 1.929900
18 1 1.931499
18 1 1.933099
18 2 1.829779
18 2 1.832553
18 2 1.835326
18 2 1.882078
18 2 1.884851
18 2 1.886687
18 2 1.934376
18 2 1.936212
18 2 1.938047
18 3 1.836245
18 3 1.838274
18 3 1.840303
18 3 1.887605
18 3 1.888917
18 3 1.890946
18 3 1.938966
18 3 1.940277
18 3 1.941588
18 4 1.841369
18 4 1.842990
18 4 1.844612
18 4 1.892011
18 4 1.893633
18 4 1.894387
18 4 1.942654
18 4 1.943409
18 4 1.944163
18 5 1.844948
18 5 1.846525
18 5 1.848101
18 5 1.894724
18 5 1.895121
18 5 1.896698
18 5 1.944499
18 5 1.944897
18 5 1.945294
18 6 1.848625
18 6 1.850307
18 6 1.851989
18 6 1.897221
18 6 1.897438
18 6 1.899120
18 6 1.945818
18 6 1.946034
18 6 1.946250
18 7 1.852521
18 7 1.854298
18 7 1.856076
18 7 1.899651
18 7 1.899788
18 7 1.901566
18 7 1.946781
18 7 1.946918
18 7 1.947055
18 8 1.857120
18 8 1.858916
18 8 1.860712
18 8 1.902609
18 8 1.904406
18 8 1.904516
18 8 1.948099
18 8 1.948210
18 8 1.948320
18 9 1.861250
18 9 1.862980
18 9 1.864711
18 9 1.905054
18 9 1.906785
18 9 1.906897
18 9 1.948858
18 9 1.948971
18 9 1.949083
18 10 1.864782
18 10 1.866384
18 10 1.867986
18 10 1.906968
18 10 1.907100
18 10 1.908702
18 10 1.949155
18 10 1.949286
18 10 1.949418
18 11 1.868500
18 11 1.869937
18 11 1.871373
18 11 1.909216
18 11 1.909375
18 11 1.910812
18 11 1.949932
18 11 1.950091
18 11 1.950250
18 12 1.872160
18 12 1.873420
18 12 1.874679
18 12 1.911599
18 12 1.912858
18 12 1.913043
18 12 1.951037
18 12 1.951222
18 12 1.951406
18 13 1.874792
18 13 1.875878
18 13 1.876964
18 13 1.913155
18 13 1.913357
18 13 1.914443
18 13 1.951519
18 13 1.951721
18 13 1.951922
18 14 1.877551
18 14 1.878475
18 14 1.879400
18 14 1.915030
18 14 1.915955
18 14 1.916155
18 14 1.952509
18 14 1.952710
18 14 1.952910
18 15 1.879683
18 15 1.880453
18 15 1.881223
18 15 1.916438
18 15 1.917209
18 15 1.917383
18 15 1.953194
18 15 1.953369
18 15 1.953544
18 16 1.881312
18 16 1.881933
18 16 1.882553
18 16 1.917472
18 16 1.917602
18 16 1.918222
18 16 1.953632
18 16 1.953762
18 16 1.953892
18 17 1.882759
18 17 1.883236
18 17 1.883713
18 17 1.918429
18 17 1.918515
18 17 1.918992
18 17 1.954098
18 17 1.954184
18 17 1.954271
18 18 1.883952
18 18 1.884292
18 18 1.884633
18 18 1.919230
18 18 1.919571
18 18 1.919629
18 18 1.954509
18 18 1.954567
18 18 1.954625
18 19 1.884711
18 19 1.884923
18 19 1.885135
18 19 1.919707
18 19 1.919919
18 19 1.919963
18 19 1.954703
18 19 1.954747
18 19 1.954791
18 20 1.885160
18 20 1.885257
18 20 1.885353
18 20 1.919988
18 20 1.920033
18 20 1.920129
18 20 1.954817
18 20 1.954861
18 20 1.954906
18 21 1.885381
18 21 1.885381
18 21 1.885380
18 21 1.920157
18 21 1.920157
18 21 1.920212
18 21 1.954934
18 21 1.954988
18 21 1.955043
18 22 1.885375
18 22 1.885301
18 22 1.885228
18 22 1.920206
18 22 1.920132
18 22 1.920199
18 22 1.955037
