x, y, z, voidRatio
   38.887,    16.500,     0.000, 0.2999769
   38.887,    16.113,     0.000, 0.2999744
   38.113,    15.887,     0.000, 0.2999724
   38.113,    15.500,     0.000, 0.2999681
   38.113,    15.113,     0.000, 0.2999638
   38.500,    15.887,     0.000, 0.2999724
   38.500,    15.500,     0.000, 0.2999681
   38.500,    15.113,     0.000, 0.2999638
   38.887,    15.887,     0.000, 0.2999724
   38.887,    15.500,     0.000, 0.2999681
   38.887,    15.113,     0.000, 0.2999638
   38.113,    14.887,     0.000, 0.2999604
   38.113,    14.500,     0.000, 0.2999531
   38.113,    14.113,     0.000, 0.2999457
   38.500,    14.887,     0.000, 0.2999604
   38.500,    14.500,     0.000, 0.2999531
   38.500,    14.113,     0.000, 0.2999457
   38.887,    14.887,     0.000, 0.2999604
   38.887,    14.500,     0.000, 0.2999531
   38.887,    14.113,     0.000, 0.2999457
   38.113,    13.887,     0.000, 0.2999400
   38.113,    13.500,     0.000, 0.2999277
   38.113,    13.113,     0.000, 0.2999153
   38.500,    13.887,     0.000, 0.2999400
   38.500,    13.500,     0.000, 0.2999277
   38.500,    13.113,     0.000, 0.2999153
   38.887,    13.887,     0.000, 0.2999400
   38.887,    13.500,     0.000, 0.2999277
   38.887,    13.113,     0.000, 0.2999153
   38.113,    12.887,     0.000, 0.2999057
   38.113,    12.500,     0.000, 0.2998849
   38.113,    12.113,     0.000, 0.2998643
   38.500,    12.887,     0.000, 0.2999057
   38.500,    12.500,     0.000, 0.2998849
   38.500,    12.113,     0.000, 0.2998643
   38.887,    12.887,     0.000, 0.2999057
   38.887,    12.500,     0.000, 0.2998849
   38.887,    12.113,     0.000, 0.2998643
   38.113,    11.887,     0.000, 0.2998483
   38.113,    11.500,     0.000, 0.2998141
   38.113,    11.113,     0.000, 0.2997799
   38.500,    11.887,     0.000, 0.2998483
   38.500,    11.500,     0.000, 0.2998141
   38.500,    11.113,     0.000, 0.2997799
   38.887,    11.887,     0.000, 0.2998483
   38.887,    11.500,     0.000, 0.2998141
   38.887,    11.113,     0.000, 0.2997799
   38.113,    10.887,     0.000, 0.2997537
   38.113,    10.500,     0.000, 0.2996980
   38.113,    10.113,     0.000, 0.2996422
   38.500,    10.887,     0.000, 0.2997537
   38.500,    10.500,     0.000, 0.2996980
   38.500,    10.113,     0.000, 0.2996422
   38.887,    10.887,     0.000, 0.2997537
   38.887,    10.500,     0.000, 0.2996980
   38.887,    10.113,     0.000, 0.2996422
   38.113,     9.887,     0.000, 0.2996000
   38.113,     9.500,     0.000, 0.2995105
   38.113,     9.113,     0.000, 0.2994210
   38.500,     9.887,     0.000, 0.2996000
   38.500,     9.500,     0.000, 0.2995105
   38.500,     9.113,     0.000, 0.2994210
   38.887,     9.887,     0.000, 0.2996000
   38.887,     9.500,     0.000, 0.2995105
   38.887,     9.113,     0.000, 0.2994210
   38.113,     8.887,     0.000, 0.2993539
   38.113,     8.500,     0.000, 0.2992128
   38.113,     8.113,     0.000, 0.2990716
   38.500,     8.887,     0.000, 0.2993539
   38.500,     8.500,     0.000, 0.2992128
   38.500,     8.113,     0.000, 0.2990716
   38.887,     8.887,     0.000, 0.2993539
   38.887,     8.500,     0.000, 0.2992128
   38.887,     8.113,     0.000, 0.2990716
   38.113,     7.887,     0.000, 0.2989669
   38.113,     7.500,     0.000, 0.2987482
   38.113,     7.113,     0.000, 0.2985295
   38.500,     7.887,     0.000, 0.2989669
   38.500,     7.500,     0.000, 0.2987482
   38.500,     7.113,     0.000, 0.2985295
   38.887,     7.887,     0.000, 0.2989669
   38.887,     7.500,     0.000, 0.2987482
   38.887,     7.113,     0.000, 0.2985295
   38.113,     6.887,     0.000, 0.2983691
   38.113,     6.500,     0.000, 0.2980368
   38.113,     6.113,     0.000, 0.2977047
   38.500,     6.887,     0.000, 0.2983691
   38.500,     6.500,     0.000, 0.2980368
   38.500,     6.113,     0.000, 0.2977047
   38.887,     6.887,     0.000, 0.2983691
   38.887,     6.500,     0.000, 0.2980368
   38.887,     6.113,     0.000, 0.2977047
   38.113,     5.887,     0.000, 0.2974642
   38.113,     5.500,     0.000, 0.2969698
   38.113,     5.113,     0.000, 0.2964758
   38.500,     5.887,     0.000, 0.2974642
   38.500,     5.500,     0.000, 0.2969698
   38.500,     5.113,     0.000, 0.2964758
   38.887,     5.887,     0.000, 0.2974642
   38.887,     5.500,     0.000, 0.2969698
   38.887,     5.113,     0.000, 0.2964758
   38.113,     4.887,     0.000, 0.2961226
   38.113,     4.500,     0.000, 0.2954034
   38.113,     4.113,     0.000, 0.2946849
   38.500,     4.887,     0.000, 0.2961226
   38.500,     4.500,     0.000, 0.2954034
   38.500,     4.113,     0.000, 0.2946849
   38.887,     4.887,     0.000, 0.2961226
   38.887,     4.500,     0.000, 0.2954034
   38.887,     4.113,     0.000, 0.2946849
   38.113,     3.887,     0.000, 0.2941782
   38.113,     3.500,     0.000, 0.2931559
   38.113,     3.113,     0.000, 0.2921353
   38.500,     3.887,     0.000, 0.2941782
   38.500,     3.500,     0.000, 0.2931559
   38.500,     3.113,     0.000, 0.2921353
   38.887,     3.887,     0.000, 0.2941782
   38.887,     3.500,     0.000, 0.2931559
   38.887,     3.113,     0.000, 0.2921353
   38.113,     2.887,     0.000, 0.2914256
   38.113,     2.500,     0.000, 0.2900081
   38.113,     2.113,     0.000, 0.2885937
   38.500,     2.887,     0.000, 0.2914256
   38.500,     2.500,     0.000, 0.2900081
   38.500,     2.113,     0.000, 0.2885937
   38.887,     2.887,     0.000, 0.2914256
   38.887,     2.500,     0.000, 0.2900081
   38.887,     2.113,     0.000, 0.2885937
   38.113,     1.887,     0.000, 0.2876240
   38.113,     1.500,     0.000, 0.2857079
   38.113,     1.113,     0.000, 0.2837975
   38.500,     1.887,     0.000, 0.2876240
   38.500,     1.500,     0.000, 0.2857079
   38.500,     1.113,     0.000, 0.2837975
   38.887,     1.887,     0.000, 0.2876240
   38.887,     1.500,     0.000, 0.2857079
   38.887,     1.113,     0.000, 0.2837975
   38.113,     0.887,     0.000, 0.2825063
   38.113,     0.500,     0.000, 0.2799827
   38.113,     0.113,     0.000, 0.2774691
   38.500,     0.887,     0.000, 0.2825063
   38.500,     0.500,     0.000, 0.2799827
   38.500,     0.113,     0.000, 0.2774691
   38.887,     0.887,     0.000, 0.2825063
   38.887,     0.500,     0.000, 0.2799827
   38.887,     0.113,     0.000, 0.2774691
   39.113,    24.887,     0.000, 0.2999908
   39.113,    24.500,     0.000, 0.2999907
   39.113,    24.113,     0.000, 0.2999905
   39.500,    24.887,     0.000, 0.2999908
   39.500,    24.500,     0.000, 0.2999907
   39.500,    24.113,     0.000, 0.2999905
   39.887,    24.887,     0.000, 0.2999908
   39.887,    24.500,     0.000, 0.2999907
   39.887,    24.113,     0.000, 0.2999905
   39.113,    23.887,     0.000, 0.2999904
   39.113,    23.500,     0.000, 0.2999902
   39.113,    23.113,     0.000, 0.2999901
   39.500,    23.887,     0.000, 0.2999904
   39.500,    23.500,     0.000, 0.2999902
   39.500,    23.113,     0.000, 0.2999901
   39.887,    23.887,     0.000, 0.2999904
   39.887,    23.500,     0.000, 0.2999902
   39.887,    23.113,     0.000, 0.2999901
   39.113,    22.887,     0.000, 0.2999899
   39.113,    22.500,     0.000, 0.2999897
   39.113,    22.113,     0.000, 0.2999895
   39.500,    22.887,     0.000, 0.2999899
   39.500,    22.500,     0.000, 0.2999897
   39.500,    22.113,     0.000, 0.2999895
   39.887,    22.887,     0.000, 0.2999899
   39.887,    22.500,     0.000, 0.2999897
   39.887,    22.113,     0.000, 0.2999895
   39.113,    21.887,     0.000, 0.2999894
   39.113,    21.500,     0.000, 0.2999891
   39.113,    21.113,     0.000, 0.2999888
   39.500,    21.887,     0.000, 0.2999894
   39.500,    21.500,     0.000, 0.2999891
   39.500,    21.113,     0.000, 0.2999888
   39.887,    21.887,     0.000, 0.2999894
   39.887,    21.500,     0.000, 0.2999891
   39.887,    21.113,     0.000, 0.2999888
   39.113,    20.887,     0.000, 0.2999887
   39.113,    20.500,     0.000, 0.2999883
   39.113,    20.113,     0.000, 0.2999879
   39.500,    20.887,     0.000, 0.2999887
   39.500,    20.500,     0.000, 0.2999883
   39.500,    20.113,     0.000, 0.2999879
   39.887,    20.887,     0.000, 0.2999887
   39.887,    20.500,     0.000, 0.2999883
   39.887,    20.113,     0.000, 0.2999879
   39.113,    19.887,     0.000, 0.2999876
   39.113,    19.500,     0.000, 0.2999871
   39.113,    19.113,     0.000, 0.2999865
   39.500,    19.887,     0.000, 0.2999876
   39.500,    19.500,     0.000, 0.2999871
   39.500,    19.113,     0.000, 0.2999865
   39.887,    19.887,     0.000, 0.2999876
   39.887,    19.500,     0.000, 0.2999871
   39.887,    19.113,     0.000, 0.2999865
   39.113,    18.887,     0.000, 0.2999861
   39.113,    18.500,     0.000, 0.2999852
   39.113,    18.113,     0.000, 0.2999843
   39.500,    18.887,     0.000, 0.2999861
   39.500,    18.500,     0.000, 0.2999852
   39.500,    18.113,     0.000, 0.2999843
   39.887,    18.887,     0.000, 0.2999861
   39.887,    18.500,     0.000, 0.2999852
   39.887,    18.113,     0.000, 0.2999843
   39.113,    17.887,     0.000, 0.2999836
   39.113,    17.500,     0.000, 0.2999821
   39.113,    17.113,     0.000, 0.2999806
   39.500,    17.887,     0.000, 0.2999836
   39.500,    17.500,     0.000, 0.2999821
   39.500,    17.113,     0.000, 0.2999806
   39.887,    17.887,     0.000, 0.2999836
   39.887,    17.500,     0.000, 0.2999821
   39.887,    17.113,     0.000, 0.2999806
   39.113,    16.887,     0.000, 0.2999794
   39.113,    16.500,     0.000, 0.2999769
   39.113,    16.113,     0.000, 0.2999744
   39.500,    16.887,     0.000, 0.2999794
   39.500,    16.500,     0.000, 0.2999769
   39.500,    16.113,     0.000, 0.2999744
   39.887,    16.887,     0.000, 0.2999794
   39.887,    16.500,     0.000, 0.2999769
   39.887,    16.113,     0.000, 0.2999744
   39.113,    15.887,     0.000, 0.2999724
   39.113,    15.500,     0.000, 0.2999681
   39.113,    15.113,     0.000, 0.2999638
   39.500,    15.887,     0.000, 0.2999724
   39.500,    15.500,     0.000, 0.2999681
   39.500,    15.113,     0.000, 0.2999638
   39.887,    15.887,     0.000, 0.2999724
   39.887,    15.500,     0.000, 0.2999681
   39.887,    15.113,     0.000, 0.2999638
   39.113,    14.887,     0.000, 0.2999604
   39.113,    14.500,     0.000, 0.2999531
   39.113,    14.113,     0.000, 0.2999457
   39.500,    14.887,     0.000, 0.2999604
   39.500,    14.500,     0.000, 0.2999531
   39.500,    14.113,     0.000, 0.2999457
   39.887,    14.887,     0.000, 0.2999604
   39.887,    14.500,     0.000, 0.2999531
   39.887,    14.113,     0.000, 0.2999457
   39.113,    13.887,     0.000, 0.2999400
   39.113,    13.500,     0.000, 0.2999277
   39.113,    13.113,     0.000, 0.2999153
   39.500,    13.887,     0.000, 0.2999400
   39.500,    13.500,     0.000, 0.2999277
   39.500,    13.113,     0.000, 0.2999153
   39.887,    13.887,     0.000, 0.2999400
   39.887,    13.500,     0.000, 0.2999277
   39.887,    13.113,     0.000, 0.2999153
   39.113,    12.887,     0.000, 0.2999057
   39.113,    12.500,     0.000, 0.2998849
   39.113,    12.113,     0.000, 0.2998643
   39.500,    12.887,     0.000, 0.2999057
   39.500,    12.500,     0.000, 0.2998849
   39.500,    12.113,     0.000, 0.2998643
   39.887,    12.887,     0.000, 0.2999057
   39.887,    12.500,     0.000, 0.2998849
   39.887,    12.113,     0.000, 0.2998643
   39.113,    11.887,     0.000, 0.2998483
   39.113,    11.500,     0.000, 0.2998141
   39.113,    11.113,     0.000, 0.2997799
   39.500,    11.887,     0.000, 0.2998483
   39.500,    11.500,     0.000, 0.2998141
   39.500,    11.113,     0.000, 0.2997799
   39.887,    11.887,     0.000, 0.2998483
   39.887,    11.500,     0.000, 0.2998141
   39.887,    11.113,     0.000, 0.2997799
   39.113,    10.887,     0.000, 0.2997537
   39.113,    10.500,     0.000, 0.2996980
   39.113,    10.113,     0.000, 0.2996422
   39.500,    10.887,     0.000, 0.2997537
   39.500,    10.500,     0.000, 0.2996980
   39.500,    10.113,     0.000, 0.2996422
   39.887,    10.887,     0.000, 0.2997537
   39.887,    10.500,     0.000, 0.2996980
   39.887,    10.113,     0.000, 0.2996422
   39.113,     9.887,     0.000, 0.2996000
   39.113,     9.500,     0.000, 0.2995105
   39.113,     9.113,     0.000, 0.2994210
   39.500,     9.887,     0.000, 0.2996000
   39.500,     9.500,     0.000, 0.2995105
   39.500,     9.113,     0.000, 0.2994210
   39.887,     9.887,     0.000, 0.2996000
   39.887,     9.500,     0.000, 0.2995105
   39.887,     9.113,     0.000, 0.2994210
   39.113,     8.887,     0.000, 0.2993539
   39.113,     8.500,     0.000, 0.2992128
   39.113,     8.113,     0.000, 0.2990716
   39.500,     8.887,     0.000, 0.2993539
   39.500,     8.500,     0.000, 0.2992128
   39.500,     8.113,     0.000, 0.2990716
   39.887,     8.887,     0.000, 0.2993539
   39.887,     8.500,     0.000, 0.2992128
   39.887,     8.113,     0.000, 0.2990716
   39.113,     7.887,     0.000, 0.2989669
   39.113,     7.500,     0.000, 0.2987482
   39.113,     7.113,     0.000, 0.2985295
   39.500,     7.887,     0.000, 0.2989669
   39.500,     7.500,     0.000, 0.2987482
   39.500,     7.113,     0.000, 0.2985295
   39.887,     7.887,     0.000, 0.2989669
   39.887,     7.500,     0.000, 0.2987482
   39.887,     7.113,     0.000, 0.2985295
   39.113,     6.887,     0.000, 0.2983691
   39.113,     6.500,     0.000, 0.2980368
   39.113,     6.113,     0.000, 0.2977047
   39.500,     6.887,     0.000, 0.2983691
   39.500,     6.500,     0.000, 0.2980368
   39.500,     6.113,     0.000, 0.2977047
   39.887,     6.887,     0.000, 0.2983691
   39.887,     6.500,     0.000, 0.2980368
   39.887,     6.113,     0.000, 0.2977047
   39.113,     5.887,     0.000, 0.2974642
   39.113,     5.500,     0.000, 0.2969698
   39.113,     5.113,     0.000, 0.2964758
   39.500,     5.887,     0.000, 0.2974642
   39.500,     5.500,     0.000, 0.2969698
   39.500,     5.113,     0.000, 0.2964758
   39.887,     5.887,     0.000, 0.2974642
   39.887,     5.500,     0.000, 0.2969698
   39.887,     5.113,     0.000, 0.2964758
   39.113,     4.887,     0.000, 0.2961226
   39.113,     4.500,     0.000, 0.2954034
   39.113,     4.113,     0.000, 0.2946849
   39.500,     4.887,     0.000, 0.2961226
   39.500,     4.500,     0.000, 0.2954034
   39.500,     4.113,     0.000, 0.2946849
   39.887,     4.887,     0.000, 0.2961226
   39.887,     4.500,     0.000, 0.2954034
   39.887,     4.113,     0.000, 0.2946849
   39.113,     3.887,     0.000, 0.2941782
   39.113,     3.500,     0.000, 0.2931559
   39.113,     3.113,     0.000, 0.2921353
   39.500,     3.887,     0.000, 0.2941782
   39.500,     3.500,     0.000, 0.2931559
   39.500,     3.113,     0.000, 0.2921353
   39.887,     3.887,     0.000, 0.2941782
   39.887,     3.500,     0.000, 0.2931559
   39.887,     3.113,     0.000, 0.2921353
   39.113,     2.887,     0.000, 0.2914256
   39.113,     2.500,     0.000, 0.2900081
   39.113,     2.113,     0.000, 0.2885937
   39.500,     2.887,     0.000, 0.2914256
   39.500,     2.500,     0.000, 0.2900081
   39.500,     2.113,     0.000, 0.2885937
   39.887,     2.887,     0.000, 0.2914256
   39.887,     2.500,     0.000, 0.2900081
   39.887,     2.113,     0.000, 0.2885937
   39.113,     1.887,     0.000, 0.2876240
   39.113,     1.500,     0.000, 0.2857079
   39.113,     1.113,     0.000, 0.2837975
   39.500,     1.887,     0.000, 0.2876240
   39.500,     1.500,     0.000, 0.2857079
   39.500,     1.113,     0.000, 0.2837975
   39.887,     1.887,     0.000, 0.2876240
   39.887,     1.500,     0.000, 0.2857079
   39.887,     1.113,     0.000, 0.2837975
   39.113,     0.887,     0.000, 0.2825063
   39.113,     0.500,     0.000, 0.2799827
   39.113,     0.113,     0.000, 0.2774691
   39.500,     0.887,     0.000, 0.2825063
   39.500,     0.500,     0.000, 0.2799827
   39.500,     0.113,     0.000, 0.2774691
   39.887,     0.887,     0.000, 0.2825063
   39.887,     0.500,     0.000, 0.2799827
   39.887,     0.113,     0.000, 0.2774691
   40.113,    24.887,     0.000, 0.2999908
   40.113,    24.500,     0.000, 0.2999907
   40.113,    24.113,     0.000, 0.2999905
   40.500,    24.887,     0.000, 0.2999908
   40.500,    24.500,     0.000, 0.2999907
   40.500,    24.113,     0.000, 0.2999905
   40.887,    24.887,     0.000, 0.2999908
   40.887,    24.500,     0.000, 0.2999907
   40.887,    24.113,     0.000, 0.2999905
   40.113,    23.887,     0.000, 0.2999904
   40.113,    23.500,     0.000, 0.2999902
   40.113,    23.113,     0.000, 0.2999901
   40.500,    23.887,     0.000, 0.2999904
   40.500,    23.500,     0.000, 0.2999902
   40.500,    23.113,     0.000, 0.2999901
   40.887,    23.887,     0.000, 0.2999904
   40.887,    23.500,     0.000, 0.2999902
   40.887,    23.113,     0.000, 0.2999901
   40.113,    22.887,     0.000, 0.2999899
   40.113,    22.500,     0.000, 0.2999897
   40.113,    22.113,     0.000, 0.2999895
   40.500,    22.887,     0.000, 0.2999899
   40.500,    22.500,     0.000, 0.2999897
   40.500,    22.113,     0.000, 0.2999895
   40.887,    22.887,     0.000, 0.2999899
   40.887,    22.500,     0.000, 0.2999897
   40.887,    22.113,     0.000, 0.2999895
   40.113,    21.887,     0.000, 0.2999894
   40.113,    21.500,     0.000, 0.2999891
   40.113,    21.113,     0.000, 0.2999888
   40.500,    21.887,     0.000, 0.2999894
   40.500,    21.500,     0.000, 0.2999891
   40.500,    21.113,     0.000, 0.2999888
   40.887,    21.887,     0.000, 0.2999894
   40.887,    21.500,     0.000, 0.2999891
   40.887,    21.113,     0.000, 0.2999888
   40.113,    20.887,     0.000, 0.2999887
   40.113,    20.500,     0.000, 0.2999883
   40.113,    20.113,     0.000, 0.2999879
   40.500,    20.887,     0.000, 0.2999887
   40.500,    20.500,     0.000, 0.2999883
   40.500,    20.113,     0.000, 0.2999879
   40.887,    20.887,     0.000, 0.2999887
   40.887,    20.500,     0.000, 0.2999883
   40.887,    20.113,     0.000, 0.2999879
   40.113,    19.887,     0.000, 0.2999876
   40.113,    19.500,     0.000, 0.2999871
   40.113,    19.113,     0.000, 0.2999865
   40.500,    19.887,     0.000, 0.2999876
   40.500,    19.500,     0.000, 0.2999871
   40.500,    19.113,     0.000, 0.2999865
   40.887,    19.887,     0.000, 0.2999876
   40.887,    19.500,     0.000, 0.2999871
   40.887,    19.113,     0.000, 0.2999865
   40.113,    18.887,     0.000, 0.2999861
   40.113,    18.500,     0.000, 0.2999852
   40.113,    18.113,     0.000, 0.2999843
   40.500,    18.887,     0.000, 0.2999861
   40.500,    18.500,     0.000, 0.2999852
   40.500,    18.113,     0.000, 0.2999843
   40.887,    18.887,     0.000, 0.2999861
   40.887,    18.500,     0.000, 0.2999852
   40.887,    18.113,     0.000, 0.2999843
   40.113,    17.887,     0.000, 0.2999836
   40.113,    17.500,     0.000, 0.2999821
   40.113,    17.113,     0.000, 0.2999806
   40.500,    17.887,     0.000, 0.2999836
   40.500,    17.500,     0.000, 0.2999821
   40.500,    17.113,     0.000, 0.2999806
   40.887,    17.887,     0.000, 0.2999836
   40.887,    17.500,     0.000, 0.2999821
   40.887,    17.113,     0.000, 0.2999806
   40.113,    16.887,     0.000, 0.2999794
   40.113,    16.500,     0.000, 0.2999769
   40.113,    16.113,     0.000, 0.2999744
   40.500,    16.887,     0.000, 0.2999794
   40.500,    16.500,     0.000, 0.2999769
   40.500,    16.113,     0.000, 0.2999744
   40.887,    16.887,     0.000, 0.2999794
   40.887,    16.500,     0.000, 0.2999769
   40.887,    16.113,     0.000, 0.2999744
   40.113,    15.887,     0.000, 0.2999724
   40.113,    15.500,     0.000, 0.2999681
   40.113,    15.113,     0.000, 0.2999638
   40.500,    15.887,     0.000, 0.2999724
   40.500,    15.500,     0.000, 0.2999681
   40.500,    15.113,     0.000, 0.2999638
   40.887,    15.887,     0.000, 0.2999724
   40.887,    15.500,     0.000, 0.2999681
   40.887,    15.113,     0.000, 0.2999638
   40.113,    14.887,     0.000, 0.2999604
   40.113,    14.500,     0.000, 0.2999531
   40.113,    14.113,     0.000, 0.2999457
   40.500,    14.887,     0.000, 0.2999604
   40.500,    14.500,     0.000, 0.2999531
   40.500,    14.113,     0.000, 0.2999457
   40.887,    14.887,     0.000, 0.2999604
   40.887,    14.500,     0.000, 0.2999531
   40.887,    14.113,     0.000, 0.2999457
   40.113,    13.887,     0.000, 0.2999400
   40.113,    13.500,     0.000, 0.2999277
   40.113,    13.113,     0.000, 0.2999153
   40.500,    13.887,     0.000, 0.2999400
   40.500,    13.500,     0.000, 0.2999277
   40.500,    13.113,     0.000, 0.2999153
   40.887,    13.887,     0.000, 0.2999400
   40.887,    13.500,     0.000, 0.2999277
   40.887,    13.113,     0.000, 0.2999153
   40.113,    12.887,     0.000, 0.2999057
   40.113,    12.500,     0.000, 0.2998849
   40.113,    12.113,     0.000, 0.2998643
   40.500,    12.887,     0.000, 0.2999057
   40.500,    12.500,     0.000, 0.2998849
   40.500,    12.113,     0.000, 0.2998643
   40.887,    12.887,     0.000, 0.2999057
   40.887,    12.500,     0.000, 0.2998849
   40.887,    12.113,     0.000, 0.2998643
   40.113,    11.887,     0.000, 0.2998483
   40.113,    11.500,     0.000, 0.2998141
   40.113,    11.113,     0.000, 0.2997799
   40.500,    11.887,     0.000, 0.2998483
   40.500,    11.500,     0.000, 0.2998141
   40.500,    11.113,     0.000, 0.2997799
   40.887,    11.887,     0.000, 0.2998483
   40.887,    11.500,     0.000, 0.2998141
   40.887,    11.113,     0.000, 0.2997799
   40.113,    10.887,     0.000, 0.2997537
   40.113,    10.500,     0.000, 0.2996980
   40.113,    10.113,     0.000, 0.2996422
   40.500,    10.887,     0.000, 0.2997537
   40.500,    10.500,     0.000, 0.2996980
   40.500,    10.113,     0.000, 0.2996422
   40.887,    10.887,     0.000, 0.2997537
   40.887,    10.500,     0.000, 0.2996980
   40.887,    10.113,     0.000, 0.2996422
   40.113,     9.887,     0.000, 0.2996000
   40.113,     9.500,     0.000, 0.2995105
   40.113,     9.113,     0.000, 0.2994210
   40.500,     9.887,     0.000, 0.2996000
   40.500,     9.500,     0.000, 0.2995105
   40.500,     9.113,     0.000, 0.2994210
   40.887,     9.887,     0.000, 0.2996000
   40.887,     9.500,     0.000, 0.2995105
   40.887,     9.113,     0.000, 0.2994210
   40.113,     8.887,     0.000, 0.2993539
   40.113,     8.500,     0.000, 0.2992128
   40.113,     8.113,     0.000, 0.2990716
   40.500,     8.887,     0.000, 0.2993539
   40.500,     8.500,     0.000, 0.2992128
   40.500,     8.113,     0.000, 0.2990716
   40.887,     8.887,     0.000, 0.2993539
   40.887,     8.500,     0.000, 0.2992128
   40.887,     8.113,     0.000, 0.2990716
   40.113,     7.887,     0.000, 0.2989669
   40.113,     7.500,     0.000, 0.2987482
   40.113,     7.113,     0.000, 0.2985295
   40.500,     7.887,     0.000, 0.2989669
   40.500,     7.500,     0.000, 0.2987482
   40.500,     7.113,     0.000, 0.2985295
   40.887,     7.887,     0.000, 0.2989669
   40.887,     7.500,     0.000, 0.2987482
   40.887,     7.113,     0.000, 0.2985295
   40.113,     6.887,     0.000, 0.2983691
   40.113,     6.500,     0.000, 0.2980368
   40.113,     6.113,     0.000, 0.2977047
   40.500,     6.887,     0.000, 0.2983691
   40.500,     6.500,     0.000, 0.2980368
   40.500,     6.113,     0.000, 0.2977047
   40.887,     6.887,     0.000, 0.2983691
   40.887,     6.500,     0.000, 0.2980368
   40.887,     6.113,     0.000, 0.2977047
   40.113,     5.887,     0.000, 0.2974642
   40.113,     5.500,     0.000, 0.2969698
   40.113,     5.113,     0.000, 0.2964758
   40.500,     5.887,     0.000, 0.2974642
   40.500,     5.500,     0.000, 0.2969698
   40.500,     5.113,     0.000, 0.2964758
   40.887,     5.887,     0.000, 0.2974642
   40.887,     5.500,     0.000, 0.2969698
   40.887,     5.113,     0.000, 0.2964758
   40.113,     4.887,     0.000, 0.2961226
   40.113,     4.500,     0.000, 0.2954034
   40.113,     4.113,     0.000, 0.2946849
   40.500,     4.887,     0.000, 0.2961226
   40.500,     4.500,     0.000, 0.2954034
   40.500,     4.113,     0.000, 0.2946849
   40.887,     4.887,     0.000, 0.2961226
   40.887,     4.500,     0.000, 0.2954034
   40.887,     4.113,     0.000, 0.2946849
   40.113,     3.887,     0.000, 0.2941782
   40.113,     3.500,     0.000, 0.2931559
   40.113,     3.113,     0.000, 0.2921353
   40.500,     3.887,     0.000, 0.2941782
   40.500,     3.500,     0.000, 0.2931559
   40.500,     3.113,     0.000, 0.2921353
   40.887,     3.887,     0.000, 0.2941782
   40.887,     3.500,     0.000, 0.2931559
   40.887,     3.113,     0.000, 0.2921353
   40.113,     2.887,     0.000, 0.2914256
   40.113,     2.500,     0.000, 0.2900081
   40.113,     2.113,     0.000, 0.2885937
   40.500,     2.887,     0.000, 0.2914256
   40.500,     2.500,     0.000, 0.2900081
   40.500,     2.113,     0.000, 0.2885937
   40.887,     2.887,     0.000, 0.2914256
   40.887,     2.500,     0.000, 0.2900081
   40.887,     2.113,     0.000, 0.2885937
   40.113,     1.887,     0.000, 0.2876240
   40.113,     1.500,     0.000, 0.2857079
   40.113,     1.113,     0.000, 0.2837975
   40.500,     1.887,     0.000, 0.2876240
   40.500,     1.500,     0.000, 0.2857079
   40.500,     1.113,     0.000, 0.2837975
   40.887,     1.887,     0.000, 0.2876240
   40.887,     1.500,     0.000, 0.2857079
   40.887,     1.113,     0.000, 0.2837975
   40.113,     0.887,     0.000, 0.2825063
   40.113,     0.500,     0.000, 0.2799827
   40.113,     0.113,     0.000, 0.2774691
   40.500,     0.887,     0.000, 0.2825063
   40.500,     0.500,     0.000, 0.2799827
   40.500,     0.113,     0.000, 0.2774691
   40.887,     0.887,     0.000, 0.2825063
   40.887,     0.500,     0.000, 0.2799827
   40.887,     0.113,     0.000, 0.2774691
   41.113,    24.887,     0.000, 0.2999908
   41.113,    24.500,     0.000, 0.2999907
   41.113,    24.113,     0.000, 0.2999905
   41.500,    24.887,     0.000, 0.2999908
   41.500,    24.500,     0.000, 0.2999907
   41.500,    24.113,     0.000, 0.2999905
   41.887,    24.887,     0.000, 0.2999908
   41.887,    24.500,     0.000, 0.2999907
   41.887,    24.113,     0.000, 0.2999905
   41.113,    23.887,     0.000, 0.2999904
   41.113,    23.500,     0.000, 0.2999902
   41.113,    23.113,     0.000, 0.2999901
   41.500,    23.887,     0.000, 0.2999904
   41.500,    23.500,     0.000, 0.2999902
   41.500,    23.113,     0.000, 0.2999901
   41.887,    23.887,     0.000, 0.2999904
   41.887,    23.500,     0.000, 0.2999902
   41.887,    23.113,     0.000, 0.2999901
   41.113,    22.887,     0.000, 0.2999899
   41.113,    22.500,     0.000, 0.2999897
   41.113,    22.113,     0.000, 0.2999895
   41.500,    22.887,     0.000, 0.2999899
   41.500,    22.500,     0.000, 0.2999897
   41.500,    22.113,     0.000, 0.2999895
   41.887,    22.887,     0.000, 0.2999899
   41.887,    22.500,     0.000, 0.2999897
   41.887,    22.113,     0.000, 0.2999895
   41.113,    21.887,     0.000, 0.2999894
   41.113,    21.500,     0.000, 0.2999891
   41.113,    21.113,     0.000, 0.2999888
   41.500,    21.887,     0.000, 0.2999894
   41.500,    21.500,     0.000, 0.2999891
   41.500,    21.113,     0.000, 0.2999888
   41.887,    21.887,     0.000, 0.2999894
   41.887,    21.500,     0.000, 0.2999891
   41.887,    21.113,     0.000, 0.2999888
   41.113,    20.887,     0.000, 0.2999887
   41.113,    20.500,     0.000, 0.2999883
   41.113,    20.113,     0.000, 0.2999879
