      404.0,   248869.2
      405.0,   254345.7
      406.0,   168391.1
      407.0,   302129.3
      408.0,   343350.3
      409.0,   208596.1
      410.0,   276001.8
      411.0,   211885.1
      412.0,   182203.8
      413.0,   155256.1
      414.0,   199474.8
      415.0,   204724.4
      416.0,   195656.6
      417.0,   211925.2
      418.0,   441400.8
      419.0,   319177.3
      420.0,   429687.4
      421.0,   298932.2
      422.0,   345224.2
      423.0,   387828.5
      424.0,   227740.7
      425.0,   244832.8
      426.0,   305094.2
      427.0,   267964.7
      428.0,   382590.4
      429.0,   260614.6
      430.0,   255835.9
      431.0,   164578.0
      432.0,   144392.7
      433.0,   278325.0
      434.0,   162858.1
      435.0,   249811.6
      436.0,   121644.1
      437.0,   210177.4
      438.0,   185278.1
      439.0,   166841.3
      440.0,   175349.2
      441.0,   156501.4
      442.0,   366276.5
      443.0,   188352.0
      444.0,   403518.0
      445.0,   395948.3
      446.0,   405562.2
      447.0,   326744.3
      448.0,   242980.4
      449.0,   257380.7
      450.0,   171732.4
      451.0,   275012.0
      452.0,   245017.7
      453.0,   260614.6
      454.0,   327074.3
      455.0,   246880.6
      456.0,   240676.9
      457.0,   245633.5
      458.0,   176601.3
      459.0,   217819.4
      460.0,   265568.5
      461.0,   281828.1
      462.0,   284490.2
      463.0,   179737.7
      464.0,   134839.3
      465.0,   214178.0
      466.0,   408478.6
      467.0,   434457.9
      468.0,   419777.0
      469.0,   196894.1
      470.0,   309346.9
      471.0,   333683.2
      472.0,   369687.6
      473.0,   213556.3
      474.0,   242627.7
      475.0,   308006.8
      476.0,   268145.0
      477.0,   274436.0
      478.0,   235251.7
      479.0,   191028.7
      480.0,   302855.6
      481.0,   154517.3
      482.0,   213603.0
      483.0,   313611.1
      484.0,   304110.3
      485.0,   206341.8
      486.0,   165043.7
      487.0,   192607.8
      488.0,   149505.7
      489.0,   151804.4
      490.0,   459188.3
      491.0,   400410.8
      492.0,   347576.8
      493.0,   180504.1
      494.0,   218646.9
      495.0,   431640.4
      496.0,   168732.1
      497.0,   246255.8
      498.0,   274847.2
      499.0,   316751.0
      500.0,   271346.9
      501.0,   261277.9
      502.0,   303996.5
      503.0,   247543.9
      504.0,   210298.8
      505.0,   333540.3
      506.0,   226279.5
      507.0,   149026.6
      508.0,   219459.2
      509.0,   210888.4
      510.0,   284490.2
      511.0,   198527.7
      512.0,   105948.0
      513.0,   102024.0
      514.0,   412918.4
      515.0,   260386.8
      516.0,   374227.9
      517.0,   427924.6
      518.0,   320199.6
      519.0,   342009.2
      520.0,   281639.2
      521.0,   298253.3
      522.0,   277366.2
      523.0,   274348.6
      524.0,   238081.7
      525.0,   372780.4
      526.0,   327877.7
      527.0,   247543.9
      528.0,   252377.7
      529.0,   292965.9
      530.0,   229310.7
      531.0,   204172.2
      532.0,   209221.9
      533.0,   162971.6
      534.0,   254036.0
      535.0,   126266.2
      536.0,   230709.3
      537.0,   233474.9
      538.0,   308687.1
      539.0,   246884.4
      540.0,   461070.2
      541.0,   184107.2
      542.0,   176580.1
      543.0,   332649.5
      544.0,   294949.6
      545.0,   288746.0
      546.0,   281215.6
      547.0,   353546.7
      548.0,   342981.9
      549.0,   266705.5
      550.0,   289562.9
      551.0,   219729.7
      552.0,   275575.3
      553.0,   333540.3
      554.0,   196917.4
      555.0,   234480.2
      556.0,   177358.7
      557.0,   144432.1
      558.0,   222475.9
      559.0,   220540.7
      560.0,   114642.5
      561.0,   153482.1
      562.0,   246451.4
      563.0,   273637.6
      564.0,   394783.7
      565.0,   180656.1
      566.0,   275017.9
      567.0,   265449.2
      568.0,   294949.6
      569.0,   304995.0
      570.0,   344741.9
      571.0,   256474.1
      572.0,   345254.2
      573.0,   180449.6
      574.0,   341117.9
      575.0,   242067.5
      576.0,   249749.1
      577.0,   233809.9
      578.0,   129492.1
      579.0,   133240.7
      580.0,   177041.9
      581.0,   156063.7
      582.0,   223367.9
      583.0,   197801.1
      584.0,   239382.4
      585.0,   202161.9
      586.0,   305848.0
      587.0,   215617.1
      588.0,   295971.0
      589.0,   238290.3
      590.0,   392287.1
      591.0,   302479.9
      592.0,   304821.0
      593.0,   339875.7
      594.0,   223375.0
      595.0,   308917.2
      596.0,   236862.2
      597.0,   189586.7
      598.0,   254410.9
      599.0,   332657.6
      600.0,   137340.1
      601.0,   242453.6
      602.0,   198970.1
      603.0,   275216.8
      604.0,   248235.3
      605.0,   127529.3
      606.0,   216134.8
      607.0,   175380.5
      608.0,   159367.1
      609.0,   155022.5
      610.0,   347341.1
      611.0,   315797.7
      612.0,   406077.9
      613.0,   351427.9
      614.0,   403856.2
      615.0,   301816.6
      616.0,   223572.1
      617.0,   225618.9
      618.0,   255008.6
      619.0,   226955.4
      620.0,   319953.1
      621.0,   261277.9
      622.0,   175456.6
      623.0,   247543.9
      624.0,   243778.1
      625.0,   193813.2
      626.0,   181866.0
      627.0,   159216.8
      628.0,   209609.3
      629.0,   206341.8
      630.0,   264328.5
      631.0,   265136.3
      632.0,   259695.4
      633.0,   168362.5
      634.0,   365505.0
      635.0,   329284.4
      636.0,   380329.2
      637.0,   293593.0
      638.0,   305916.5
      639.0,   323291.7
      640.0,   326940.8
      641.0,   173294.9
      642.0,   281042.0
      643.0,   275012.0
      644.0,   267231.0
      645.0,   279684.0
      646.0,   253822.8
      647.0,   316181.9
      648.0,   137340.1
      649.0,   222218.6
      650.0,   204385.4
      651.0,   231146.9
      652.0,   251509.4
      653.0,   117720.1
      654.0,   275703.5
      655.0,   187910.2
      656.0,   185740.8
      657.0,   166770.2
      658.0,   266202.1
      659.0,   241362.0
      660.0,   323080.8
      661.0,   442181.6
      662.0,   441450.4
      663.0,   301816.6
      664.0,   421830.4
      665.0,   281169.1
      666.0,   229399.2
      667.0,   167294.4
      668.0,   324065.0
      669.0,   194571.3
      670.0,   320461.9
      671.0,   141264.1
      672.0,   240676.9
      673.0,   263457.6
      674.0,   212072.3
      675.0,   219412.5
      676.0,   206410.3
      677.0,   172501.7
      678.0,   148079.3
      679.0,   272279.4
      680.0,   146227.6
      681.0,   178210.4
      682.0,   316729.2
      683.0,   394709.1
      684.0,   244701.7
      685.0,   420693.6
      686.0,   198875.8
      687.0,   172656.1
      688.0,   307429.6
      689.0,   186219.3
      690.0,   402210.4
      691.0,   278405.4
      692.0,   252246.2
      693.0,   338789.0
      694.0,   252837.6
      695.0,   181151.2
      696.0,   343350.3
      697.0,   247257.2
      698.0,   239295.8
      699.0,   145266.4
      700.0,   222448.9
      701.0,   206341.8
      702.0,   233661.0
      703.0,   212623.9
      704.0,   223551.3
      705.0,   207393.4
      706.0,   311477.1
      707.0,   398169.6
      708.0,   250622.7
      709.0,   440529.5
      710.0,   309346.9
      711.0,   221202.9
      712.0,   283881.7
      713.0,   295195.8
      714.0,   236018.3
      715.0,   240208.6
      716.0,   193471.6
      717.0,   296600.3
      718.0,   200660.7
      719.0,   319621.4
      720.0,   230953.7
      721.0,   239153.8
      722.0,   178513.7
      723.0,   203086.3
      724.0,   156757.6
      725.0,   243698.6
      726.0,   131945.2
      727.0,   152175.7
      728.0,   105948.0
      729.0,   178873.8
      730.0,   255087.2
      731.0,   385371.1
      732.0,   357699.2
      733.0,   180504.1
      734.0,   399598.5
      735.0,   302479.9
      736.0,   312415.9
      737.0,   305769.9
      738.0,   246947.7
      739.0,   369024.5
      740.0,   292757.9
      741.0,   372121.3
      742.0,   257599.6
      743.0,   264747.1
      744.0,   278761.6
      745.0,   187279.1
      746.0,   226279.5
      747.0,   172339.3
      748.0,   179236.9
      749.0,   198120.7
      750.0,   160785.7
      751.0,   141576.1
      752.0,   179530.1
      753.0,   215654.5
      754.0,   342495.9
      755.0,   437342.1
      756.0,   299979.1
      757.0,   291401.7
      758.0,   338179.0
      759.0,   431640.4
      760.0,   289778.5
      761.0,   288082.6
      762.0,   295927.2
      763.0,   335481.4
      764.0,   268145.0
      765.0,   261277.9
      766.0,   145188.1
      767.0,   154279.5
      768.0,   293867.0
      769.0,   225927.9
      770.0,   217406.8
      771.0,   296393.0
      772.0,   190236.2
      773.0,   263195.2
      774.0,   173707.6
      775.0,   201113.6
      776.0,   233875.4
      777.0,   251239.9
      778.0,   290153.0
      779.0,   383111.2
      780.0,   446988.0
      781.0,   264021.1
      782.0,   396499.7
      783.0,   400395.7
      784.0,   172781.0
      785.0,   304163.9
      786.0,   305622.7
      787.0,   275012.0
      788.0,   267481.6
      789.0,   265563.2
      790.0,   341073.3
      791.0,   248413.7
      792.0,   270306.2
      793.0,   244354.5
      794.0,   198624.6
      795.0,   313920.3
      796.0,   192681.4
      797.0,   205678.5
      798.0,   192055.5
      799.0,   136939.0
      800.0,   185077.4
      801.0,   192881.2
      802.0,   336814.7
      803.0,   329284.4
      804.0,   359475.6
      805.0,   180504.1
      806.0,   372135.7
      807.0,   317453.5
      808.0,   384382.6
      809.0,   367558.1
      810.0,   332262.6
      811.0,   247159.3
      812.0,   206709.2
      813.0,   335312.5
      814.0,   272325.1
      815.0,   211415.2
      816.0,   221960.8
      817.0,   150688.8
      818.0,   312510.8
      819.0,   229722.3
      820.0,   121644.1
      821.0,   142698.4
      822.0,   201000.2
      823.0,   274680.2
      824.0,   218942.5
      825.0,   125715.5
      826.0,   415560.0
      827.0,   241269.8
      828.0,   384490.9
      829.0,   252423.6
      830.0,   237927.0
      831.0,   318872.5
      832.0,   277888.8
      833.0,   188464.3
      834.0,   397539.4
      835.0,   275012.0
      836.0,   333502.6
      837.0,   162106.4
      838.0,   318190.5
      839.0,   246880.6
      840.0,   325180.2
      841.0,   311126.0
      842.0,   301505.8
      843.0,   313920.3
      844.0,   121644.1
      845.0,   182381.1
      846.0,   195568.9
      847.0,   208521.7
      848.0,   119407.3
      849.0,   221880.1
      850.0,   325436.8
      851.0,   376955.4
      852.0,   283039.6
      853.0,   317632.3
      854.0,   416110.2
      855.0,   212053.5
      856.0,   168732.1
      857.0,   388296.8
      858.0,   228530.9
      859.0,   328610.5
      860.0,   382590.4
      861.0,   224430.1
      862.0,   233493.8
      863.0,   246880.6
      864.0,   272322.8
      865.0,   197022.7
      866.0,   251781.8
      867.0,   259063.2
      868.0,   243939.0
      869.0,   242075.7
      870.0,   267188.4
      871.0,   192607.8
      872.0,   123546.7
      873.0,   121098.4
      874.0,   7206.420
      875.0,   14065.68
      876.0,   20020.34
      877.0,   37380.42
      878.0,   22014.48
      879.0,   23544.00
      880.0,   55681.41
      881.0,   31392.01
      882.0,   47600.01
      883.0,   63310.38
      884.0,   64806.18
      885.0,   70693.99
      886.0,   85576.00
      887.0,   117978.7
      888.0,   69818.03
      889.0,   121968.9
      890.0,   118685.4
      891.0,   114251.2
      892.0,   186390.1
      893.0,   121922.8
      894.0,   144538.7
      895.0,   86328.06
      896.0,   136074.7
      897.0,   112538.8
      898.0,   9102.177
      899.0,   13818.16
      900.0,   20435.29
      901.0,   27799.68
      902.0,   34666.69
      903.0,   58860.01
      904.0,   48400.69
      905.0,   54604.33
      906.0,   38143.82
      907.0,   67492.33
      908.0,   75868.71
      909.0,   86386.81
      910.0,   107090.7
      911.0,   103148.0
      912.0,   79643.43
      913.0,   79575.94
      914.0,   116407.3
      915.0,   172239.9
      916.0,   130141.4
      917.0,   135638.4
      918.0,   158637.2
      919.0,   154884.6
      920.0,   225630.1
      921.0,   192584.6
      922.0,   7727.694
      923.0,   19620.00
      924.0,   20932.68
      925.0,   35922.24
      926.0,   41833.67
      927.0,   33873.34
      928.0,   33204.02
      929.0,   65184.43
      930.0,   50017.47
      931.0,   79682.88
      932.0,   63893.93
      933.0,   83778.73
      934.0,   65056.93
      935.0,   114268.2
      936.0,   127720.5
      937.0,   139848.6
      938.0,   120362.4
      939.0,   81041.18
      940.0,   151341.5
      941.0,   102362.0
      942.0,   194737.1
      943.0,   145393.7
      944.0,   157609.4
      945.0,   189553.5
      946.0,   9341.527
      947.0,   7875.624
      948.0,   27552.23
      949.0,   39240.00
      950.0,   35049.14
      951.0,   40870.32
      952.0,   34897.59
      953.0,   65326.62
      954.0,   83193.89
      955.0,   64584.79
      956.0,   43164.02
      957.0,   78697.76
      958.0,   93749.38
      959.0,   127894.2
      960.0,   126571.6
      961.0,   139926.6
      962.0,   116407.3
      963.0,   70632.04
      964.0,   130804.7
      965.0,   140011.3
      966.0,   151438.5
      967.0,   86328.06
      968.0,   225630.1
      969.0,   142086.6
      970.0,   9810.004
      971.0,   7848.001
      972.0,   15988.42
      973.0,   22209.45
      974.0,   40190.61
      975.0,   28788.59
      976.0,   56710.49
      977.0,   44924.01
      978.0,   84468.07
      979.0,   67180.25
      980.0,   43164.02
      981.0,   107019.1
      982.0,   85036.40
      983.0,   54936.02
      984.0,   120246.8
      985.0,   135419.0
      986.0,   133511.7
      987.0,   147735.2
      988.0,   102632.1
      989.0,   132213.0
      990.0,   93827.02
      991.0,   122479.0
      992.0,   143020.3
      993.0,   94176.07
      994.0,   8543.985
      995.0,   17977.70
      996.0,   21063.33
      997.0,   24127.20
      998.0,   34003.32
      999.0,   38124.44
     1000.0,   53999.69
     1001.0,   48253.57
     1002.0,   71349.82
     1003.0,   56881.85
     1004.0,   84553.67
     1005.0,   82735.72
     1006.0,   71106.99
     1007.0,   96469.72
     1008.0,   95047.80
     1009.0,   156960.0
     1010.0,   66726.45
     1011.0,   170177.8
     1012.0,   103988.8
     1013.0,   196200.1
     1014.0,   206010.1
     1015.0,   151405.7
     1016.0,   186757.1
     1017.0,   232457.9
     1018.0,   6791.836
     1019.0,   19620.00
     1020.0,   18638.23
     1021.0,   27799.68
     1022.0,   37467.15
     1023.0,   25082.50
     1024.0,   52001.25
     1025.0,   31392.01
     1026.0,   38723.42
     1027.0,   62269.78
     1028.0,   107910.0
     1029.0,   84736.20
     1030.0,   94624.85
     1031.0,   111509.8
     1032.0,   136280.3
     1033.0,   103993.5
     1034.0,   142371.3
     1035.0,   70632.04
     1036.0,   118098.7
     1037.0,   143547.4
     1038.0,   150586.2
     1039.0,   118347.6
     1040.0,   124318.3
     1041.0,   94176.07
     1042.0,   6953.192
     1043.0,   14386.39
     1044.0,   29082.52
     1045.0,   15696.00
     1046.0,   48082.67
     1047.0,   40266.99
     1048.0,   40720.30
     1049.0,   55267.69
     1050.0,   77285.58
     1051.0,   79627.22
     1052.0,   56561.59
     1053.0,   80154.38
     1054.0,   89602.72
     1055.0,   95806.36
     1056.0,   82363.18
     1057.0,   130804.1
     1058.0,   85037.90
     1059.0,   153699.9
     1060.0,   119338.7
     1061.0,   140150.3
     1062.0,   185219.8
     1063.0,   215820.1
     1064.0,   141116.9
     1065.0,   162957.2
     1066.0,   5705.880
     1067.0,   10591.37
     1068.0,   29430.00
     1069.0,   39240.00
     1070.0,   36038.08
     1071.0,   23544.00
     1072.0,   60988.13
     1073.0,   50551.62
     1074.0,   68413.58
     1075.0,   51019.54
     1076.0,   43164.02
     1077.0,   64616.48
     1078.0,   103064.9
     1079.0,   137340.0
     1080.0,   58860.03
     1081.0,   153713.3
     1082.0,   166770.0
     1083.0,   154421.6
     1084.0,   153172.3
     1085.0,   104920.6
     1086.0,   119833.6
     1087.0,   168551.5
     1088.0,   184597.6
     1089.0,   117494.2
     1090.0,   8647.891
     1091.0,   19620.00
     1092.0,   22866.43
     1093.0,   26847.67
     1094.0,   21120.26
     1095.0,   39057.62
     1096.0,   50813.93
     1097.0,   54604.33
     1098.0,   61471.34
     1099.0,   39240.01
     1100.0,   93880.01
     1101.0,   82072.35
     1102.0,   51012.02
     1103.0,   77355.04
     1104.0,   58860.03
     1105.0,   99611.13
     1106.0,   117070.7
     1107.0,   111646.0
     1108.0,   93789.51
     1109.0,   148739.8
     1110.0,   165982.2
     1111.0,   159905.8
     1112.0,   104898.7
     1113.0,   156872.3
     1114.0,   9810.004
     1115.0,   18744.85
     1116.0,   12266.16
     1117.0,   27570.38
     1118.0,   33057.25
     1119.0,   29239.52
     1120.0,   60264.01
     1121.0,   45310.14
     1122.0,   69547.00
     1123.0,   82293.07
     1124.0,   74289.02
     1125.0,   78419.36
     1126.0,   118433.3
     1127.0,   111464.8
     1128.0,   103336.7
     1129.0,   113873.2
     1130.0,   130556.4
     1131.0,   120320.4
     1132.0,   182813.0
     1133.0,   196200.1
     1134.0,   144538.7
     1135.0,   133228.6
     1136.0,   98405.11
     1137.0,   135457.4
     1138.0,   8134.790
     1139.0,   12546.30
     1140.0,   29430.00
     1141.0,   20050.46
     1142.0,   29802.26
     1143.0,   57224.01
     1144.0,   37207.31
     1145.0,   46287.73
     1146.0,   88290.03
     1147.0,   77674.00
     1148.0,   70651.78
     1149.0,   62353.15
     1150.0,   74437.01
     1151.0,   95021.05
     1152.0,   96085.83
     1153.0,   83954.67
     1154.0,   153832.3
     1155.0,   70632.04
     1156.0,   170879.8
     1157.0,   140905.4
     1158.0,   134948.4
     1159.0,   214764.5
     1160.0,   135172.5
     1161.0,   156393.5
     1162.0,   4661.542
     1163.0,   14947.27
     1164.0,   23218.18
     1165.0,   23777.89
     1166.0,   43248.33
     1167.0,   36307.00
     1168.0,   27468.00
     1169.0,   61350.85
     1170.0,   47043.73
     1171.0,   60719.43
     1172.0,   62522.09
     1173.0,   111625.6
     1174.0,   89602.71
     1175.0,   121423.3
     1176.0,   129655.7
     1177.0,   126910.9
     1178.0,   117070.7
     1179.0,   141841.1
     1180.0,   81171.04
     1181.0,   100906.4
     1182.0,   195392.3
     1183.0,   171183.4
     1184.0,   207312.7
     1185.0,   150352.0
     1186.0,   8022.064
     1187.0,   14168.93
     1188.0,   25343.50
     1189.0,   36330.56
     1190.0,   30540.19
     1191.0,   44963.16
     1192.0,   44259.41
     1193.0,   38560.16
     1194.0,   62134.70
     1195.0,   69001.70
     1196.0,   75205.35
     1197.0,   107420.8
     1198.0,   101731.9
     1199.0,   104816.5
     1200.0,   104544.2
     1201.0,   114320.9
     1202.0,   93374.94
     1203.0,   123274.3
     1204.0,   74556.04
     1205.0,   142631.9
     1206.0,   167950.2
     1207.0,   122937.2
     1208.0,   90252.06
     1209.0,   164476.4
     1210.0,   6151.162
     1211.0,   14065.68
     1212.0,   28463.90
     1213.0,   27799.68
     1214.0,   35213.29
     1215.0,   51121.58
     1216.0,   27468.00
     1217.0,   50538.54
     1218.0,   67811.76
     1219.0,   46440.82
     1220.0,   71265.60
     1221.0,   73628.22
     1222.0,   51012.02
     1223.0,   106532.6
     1224.0,   95371.94
     1225.0,   80721.10
     1226.0,   158601.5
     1227.0,   162806.8
     1228.0,   99939.37
     1229.0,   144096.8
     1230.0,   175826.7
     1231.0,   163992.1
     1232.0,   94209.72
     1233.0,   203884.6
     1234.0,   7198.684
     1235.0,   11991.36
     1236.0,   20897.62
     1237.0,   28612.93
     1238.0,   49050.01
     1239.0,   41556.75
     1240.0,   35620.07
     1241.0,   55783.05
     1242.0,   54175.12
     1243.0,   98100.04
     1244.0,   93774.47
     1245.0,   82735.72
     1246.0,   93387.99
     1247.0,   97175.71
     1248.0,   65591.37
     1249.0,   156960.0
     1250.0,   98735.78
