x, y, z, porePressure
   42.500,    45.500,     0.000,     44145.01
   42.500,    45.113,     0.000,     47944.41
   42.887,    45.887,     0.000,     40345.61
   42.887,    45.500,     0.000,     44145.01
   42.887,    45.113,     0.000,     47944.41
   42.113,    44.887,     0.000,     50155.62
   42.113,    44.500,     0.000,     53955.02
   42.113,    44.113,     0.000,     57754.41
   42.500,    44.887,     0.000,     50155.62
   42.500,    44.500,     0.000,     53955.02
   42.500,    44.113,     0.000,     57754.41
   42.887,    44.887,     0.000,     50155.62
   42.887,    44.500,     0.000,     53955.02
   42.887,    44.113,     0.000,     57754.41
   42.113,    43.887,     0.000,     59965.62
   42.113,    43.500,     0.000,     63765.02
   42.113,    43.113,     0.000,     67564.42
   42.500,    43.887,     0.000,     59965.62
   42.500,    43.500,     0.000,     63765.02
   42.500,    43.113,     0.000,     67564.42
   42.887,    43.887,     0.000,     59965.62
   42.887,    43.500,     0.000,     63765.02
   42.887,    43.113,     0.000,     67564.42
   42.113,    42.887,     0.000,     69775.62
   42.113,    42.500,     0.000,     73575.02
   42.113,    42.113,     0.000,     77374.42
   42.500,    42.887,     0.000,     69775.62
   42.500,    42.500,     0.000,     73575.02
   42.500,    42.113,     0.000,     77374.42
   42.887,    42.887,     0.000,     69775.62
   42.887,    42.500,     0.000,     73575.02
   42.887,    42.113,     0.000,     77374.42
   42.113,    41.887,     0.000,     79585.63
   42.113,    41.500,     0.000,     83385.03
   42.113,    41.113,     0.000,     87184.43
   42.500,    41.887,     0.000,     79585.63
   42.500,    41.500,     0.000,     83385.03
   42.500,    41.113,     0.000,     87184.43
   42.887,    41.887,     0.000,     79585.63
   42.887,    41.500,     0.000,     83385.03
   42.887,    41.113,     0.000,     87184.43
   42.113,    40.887,     0.000,     89395.64
   42.113,    40.500,     0.000,     93195.04
   42.113,    40.113,     0.000,     96994.44
   42.500,    40.887,     0.000,     89395.64
   42.500,    40.500,     0.000,     93195.04
   42.500,    40.113,     0.000,     96994.44
   42.887,    40.887,     0.000,     89395.64
   42.887,    40.500,     0.000,     93195.04
   42.887,    40.113,     0.000,     96994.44
   42.113,    39.887,     0.000,     99205.64
   42.113,    39.500,     0.000,    103005.04
   42.113,    39.113,     0.000,    106804.45
   42.500,    39.887,     0.000,     99205.64
   42.500,    39.500,     0.000,    103005.04
   42.500,    39.113,     0.000,    106804.45
   42.887,    39.887,     0.000,     99205.64
   42.887,    39.500,     0.000,    103005.04
   42.887,    39.113,     0.000,    106804.45
   42.113,    38.887,     0.000,    109015.65
   42.113,    38.500,     0.000,    112815.05
   42.113,    38.113,     0.000,    116614.45
   42.500,    38.887,     0.000,    109015.65
   42.500,    38.500,     0.000,    112815.05
   42.500,    38.113,     0.000,    116614.45
   42.887,    38.887,     0.000,    109015.65
   42.887,    38.500,     0.000,    112815.05
   42.887,    38.113,     0.000,    116614.45
   42.113,    37.887,     0.000,    118825.66
   42.113,    37.500,     0.000,    122625.05
   42.113,    37.113,     0.000,    126424.45
   42.500,    37.887,     0.000,    118825.66
   42.500,    37.500,     0.000,    122625.05
   42.500,    37.113,     0.000,    126424.45
   42.887,    37.887,     0.000,    118825.66
   42.887,    37.500,     0.000,    122625.05
   42.887,    37.113,     0.000,    126424.45
   42.113,    36.887,     0.000,    128635.66
   42.113,    36.500,     0.000,    132435.06
   42.113,    36.113,     0.000,    136234.47
   42.500,    36.887,     0.000,    128635.66
   42.500,    36.500,     0.000,    132435.06
   42.500,    36.113,     0.000,    136234.47
   42.887,    36.887,     0.000,    128635.66
   42.887,    36.500,     0.000,    132435.06
   42.887,    36.113,     0.000,    136234.47
   42.113,    35.887,     0.000,    138445.67
   42.113,    35.500,     0.000,    142245.08
   42.113,    35.113,     0.000,    146044.47
   42.500,    35.887,     0.000,    138445.67
   42.500,    35.500,     0.000,    142245.08
   42.500,    35.113,     0.000,    146044.47
   42.887,    35.887,     0.000,    138445.67
   42.887,    35.500,     0.000,    142245.08
   42.887,    35.113,     0.000,    146044.47
   42.113,    34.887,     0.000,    148255.69
   42.113,    34.500,     0.000,    152055.08
   42.113,    34.113,     0.000,    155854.48
   42.500,    34.887,     0.000,    148255.69
   42.500,    34.500,     0.000,    152055.08
   42.500,    34.113,     0.000,    155854.48
   42.887,    34.887,     0.000,    148255.69
   42.887,    34.500,     0.000,    152055.08
   42.887,    34.113,     0.000,    155854.48
   42.113,    33.887,     0.000,    158065.69
   42.113,    33.500,     0.000,    161865.09
   42.113,    33.113,     0.000,    165664.50
   42.500,    33.887,     0.000,    158065.69
   42.500,    33.500,     0.000,    161865.09
   42.500,    33.113,     0.000,    165664.50
   42.887,    33.887,     0.000,    158065.69
   42.887,    33.500,     0.000,    161865.09
   42.887,    33.113,     0.000,    165664.50
   42.113,    32.887,     0.000,    167875.70
   42.113,    32.500,     0.000,    171675.11
   42.113,    32.113,     0.000,    175474.50
   42.500,    32.887,     0.000,    167875.70
   42.500,    32.500,     0.000,    171675.11
   42.500,    32.113,     0.000,    175474.50
   42.887,    32.887,     0.000,    167875.70
   42.887,    32.500,     0.000,    171675.11
   42.887,    32.113,     0.000,    175474.50
   42.113,    31.887,     0.000,    177685.72
   42.113,    31.500,     0.000,    181485.11
   42.113,    31.113,     0.000,    185284.52
   42.500,    31.887,     0.000,    177685.72
   42.500,    31.500,     0.000,    181485.11
   42.500,    31.113,     0.000,    185284.52
   42.887,    31.887,     0.000,    177685.72
   42.887,    31.500,     0.000,    181485.11
   42.887,    31.113,     0.000,    185284.52
   42.113,    30.887,     0.000,    187495.72
   42.113,    30.500,     0.000,    191295.12
   42.113,    30.113,     0.000,    195094.53
   42.500,    30.887,     0.000,    187495.72
   42.500,    30.500,     0.000,    191295.12
   42.500,    30.113,     0.000,    195094.53
   42.887,    30.887,     0.000,    187495.72
   42.887,    30.500,     0.000,    191295.12
   42.887,    30.113,     0.000,    195094.53
   42.113,    29.887,     0.000,    197305.73
   42.113,    29.500,     0.000,    201105.14
   42.113,    29.113,     0.000,    204904.55
   42.500,    29.887,     0.000,    197305.73
   42.500,    29.500,     0.000,    201105.14
   42.500,    29.113,     0.000,    204904.55
   42.887,    29.887,     0.000,    197305.73
   42.887,    29.500,     0.000,    201105.14
   42.887,    29.113,     0.000,    204904.55
   42.113,    28.887,     0.000,    207115.75
   42.113,    28.500,     0.000,    210915.16
   42.113,    28.113,     0.000,    214714.56
   42.500,    28.887,     0.000,    207115.75
   42.500,    28.500,     0.000,    210915.16
   42.500,    28.113,     0.000,    214714.56
   42.887,    28.887,     0.000,    207115.75
   42.887,    28.500,     0.000,    210915.16
   42.887,    28.113,     0.000,    214714.56
   42.113,    27.887,     0.000,    216925.77
   42.113,    27.500,     0.000,    220725.17
   42.113,    27.113,     0.000,    224524.56
   42.500,    27.887,     0.000,    216925.77
   42.500,    27.500,     0.000,    220725.17
   42.500,    27.113,     0.000,    224524.56
   42.887,    27.887,     0.000,    216925.77
   42.887,    27.500,     0.000,    220725.17
   42.887,    27.113,     0.000,    224524.56
   42.113,    26.887,     0.000,    226735.78
   42.113,    26.500,     0.000,    230535.19
   42.113,    26.113,     0.000,    234334.58
   42.500,    26.887,     0.000,    226735.78
   42.500,    26.500,     0.000,    230535.19
   42.500,    26.113,     0.000,    234334.58
   42.887,    26.887,     0.000,    226735.78
   42.887,    26.500,     0.000,    230535.19
   42.887,    26.113,     0.000,    234334.58
   42.113,    25.887,     0.000,    236545.80
   42.113,    25.500,     0.000,    240345.20
   42.113,    25.113,     0.000,    244144.59
   42.500,    25.887,     0.000,    236545.80
   42.500,    25.500,     0.000,    240345.20
   42.500,    25.113,     0.000,    244144.59
   42.887,    25.887,     0.000,    236545.80
   42.887,    25.500,     0.000,    240345.20
   42.887,    25.113,     0.000,    244144.59
   43.113,    49.887,     0.000,      1105.60
   43.113,    49.500,     0.000,      4905.00
   43.113,    49.113,     0.000,      8704.40
   43.500,    49.887,     0.000,      1105.60
   43.500,    49.500,     0.000,      4905.00
   43.500,    49.113,     0.000,      8704.40
   43.887,    49.887,     0.000,      1105.60
   43.887,    49.500,     0.000,      4905.00
   43.887,    49.113,     0.000,      8704.40
   43.113,    48.887,     0.000,     10915.61
   43.113,    48.500,     0.000,     14715.00
   43.113,    48.113,     0.000,     18514.40
   43.500,    48.887,     0.000,     10915.61
   43.500,    48.500,     0.000,     14715.00
   43.500,    48.113,     0.000,     18514.40
   43.887,    48.887,     0.000,     10915.61
   43.887,    48.500,     0.000,     14715.00
   43.887,    48.113,     0.000,     18514.40
   43.113,    47.887,     0.000,     20725.61
   43.113,    47.500,     0.000,     24525.01
   43.113,    47.113,     0.000,     28324.40
   43.500,    47.887,     0.000,     20725.61
   43.500,    47.500,     0.000,     24525.01
   43.500,    47.113,     0.000,     28324.40
   43.887,    47.887,     0.000,     20725.61
   43.887,    47.500,     0.000,     24525.01
   43.887,    47.113,     0.000,     28324.40
   43.113,    46.887,     0.000,     30535.61
   43.113,    46.500,     0.000,     34335.01
   43.113,    46.113,     0.000,     38134.41
   43.500,    46.887,     0.000,     30535.61
   43.500,    46.500,     0.000,     34335.01
   43.500,    46.113,     0.000,     38134.41
   43.887,    46.887,     0.000,     30535.61
   43.887,    46.500,     0.000,     34335.01
   43.887,    46.113,     0.000,     38134.41
   43.113,    45.887,     0.000,     40345.61
   43.113,    45.500,     0.000,     44145.01
   43.113,    45.113,     0.000,     47944.41
   43.500,    45.887,     0.000,     40345.61
   43.500,    45.500,     0.000,     44145.01
   43.500,    45.113,     0.000,     47944.41
   43.887,    45.887,     0.000,     40345.61
   43.887,    45.500,     0.000,     44145.01
   43.887,    45.113,     0.000,     47944.41
   43.113,    44.887,     0.000,     50155.62
   43.113,    44.500,     0.000,     53955.02
   43.113,    44.113,     0.000,     57754.41
   43.500,    44.887,     0.000,     50155.62
   43.500,    44.500,     0.000,     53955.02
   43.500,    44.113,     0.000,     57754.41
   43.887,    44.887,     0.000,     50155.62
   43.887,    44.500,     0.000,     53955.02
   43.887,    44.113,     0.000,     57754.41
   43.113,    43.887,     0.000,     59965.62
   43.113,    43.500,     0.000,     63765.02
   43.113,    43.113,     0.000,     67564.42
   43.500,    43.887,     0.000,     59965.62
   43.500,    43.500,     0.000,     63765.02
   43.500,    43.113,     0.000,     67564.42
   43.887,    43.887,     0.000,     59965.62
   43.887,    43.500,     0.000,     63765.02
   43.887,    43.113,     0.000,     67564.42
   43.113,    42.887,     0.000,     69775.62
   43.113,    42.500,     0.000,     73575.02
   43.113,    42.113,     0.000,     77374.42
   43.500,    42.887,     0.000,     69775.62
   43.500,    42.500,     0.000,     73575.02
   43.500,    42.113,     0.000,     77374.42
   43.887,    42.887,     0.000,     69775.62
   43.887,    42.500,     0.000,     73575.02
   43.887,    42.113,     0.000,     77374.42
   43.113,    41.887,     0.000,     79585.63
   43.113,    41.500,     0.000,     83385.03
   43.113,    41.113,     0.000,     87184.43
   43.500,    41.887,     0.000,     79585.63
   43.500,    41.500,     0.000,     83385.03
   43.500,    41.113,     0.000,     87184.43
   43.887,    41.887,     0.000,     79585.63
   43.887,    41.500,     0.000,     83385.03
   43.887,    41.113,     0.000,     87184.43
   43.113,    40.887,     0.000,     89395.64
   43.113,    40.500,     0.000,     93195.04
   43.113,    40.113,     0.000,     96994.44
   43.500,    40.887,     0.000,     89395.64
   43.500,    40.500,     0.000,     93195.04
   43.500,    40.113,     0.000,     96994.44
   43.887,    40.887,     0.000,     89395.64
   43.887,    40.500,     0.000,     93195.04
   43.887,    40.113,     0.000,     96994.44
   43.113,    39.887,     0.000,     99205.64
   43.113,    39.500,     0.000,    103005.04
   43.113,    39.113,     0.000,    106804.45
   43.500,    39.887,     0.000,     99205.64
   43.500,    39.500,     0.000,    103005.04
   43.500,    39.113,     0.000,    106804.45
   43.887,    39.887,     0.000,     99205.64
   43.887,    39.500,     0.000,    103005.04
   43.887,    39.113,     0.000,    106804.45
   43.113,    38.887,     0.000,    109015.65
   43.113,    38.500,     0.000,    112815.05
   43.113,    38.113,     0.000,    116614.45
   43.500,    38.887,     0.000,    109015.65
   43.500,    38.500,     0.000,    112815.05
   43.500,    38.113,     0.000,    116614.45
   43.887,    38.887,     0.000,    109015.65
   43.887,    38.500,     0.000,    112815.05
   43.887,    38.113,     0.000,    116614.45
   43.113,    37.887,     0.000,    118825.66
   43.113,    37.500,     0.000,    122625.05
   43.113,    37.113,     0.000,    126424.45
   43.500,    37.887,     0.000,    118825.66
   43.500,    37.500,     0.000,    122625.05
   43.500,    37.113,     0.000,    126424.45
   43.887,    37.887,     0.000,    118825.66
   43.887,    37.500,     0.000,    122625.05
   43.887,    37.113,     0.000,    126424.45
   43.113,    36.887,     0.000,    128635.66
   43.113,    36.500,     0.000,    132435.06
   43.113,    36.113,     0.000,    136234.47
   43.500,    36.887,     0.000,    128635.66
   43.500,    36.500,     0.000,    132435.06
   43.500,    36.113,     0.000,    136234.47
   43.887,    36.887,     0.000,    128635.66
   43.887,    36.500,     0.000,    132435.06
   43.887,    36.113,     0.000,    136234.47
   43.113,    35.887,     0.000,    138445.67
   43.113,    35.500,     0.000,    142245.08
   43.113,    35.113,     0.000,    146044.47
   43.500,    35.887,     0.000,    138445.67
   43.500,    35.500,     0.000,    142245.08
   43.500,    35.113,     0.000,    146044.47
   43.887,    35.887,     0.000,    138445.67
   43.887,    35.500,     0.000,    142245.08
   43.887,    35.113,     0.000,    146044.47
   43.113,    34.887,     0.000,    148255.69
   43.113,    34.500,     0.000,    152055.08
   43.113,    34.113,     0.000,    155854.48
   43.500,    34.887,     0.000,    148255.69
   43.500,    34.500,     0.000,    152055.08
   43.500,    34.113,     0.000,    155854.48
   43.887,    34.887,     0.000,    148255.69
   43.887,    34.500,     0.000,    152055.08
   43.887,    34.113,     0.000,    155854.48
   43.113,    33.887,     0.000,    158065.69
   43.113,    33.500,     0.000,    161865.09
   43.113,    33.113,     0.000,    165664.50
   43.500,    33.887,     0.000,    158065.69
   43.500,    33.500,     0.000,    161865.09
   43.500,    33.113,     0.000,    165664.50
   43.887,    33.887,     0.000,    158065.69
   43.887,    33.500,     0.000,    161865.09
   43.887,    33.113,     0.000,    165664.50
   43.113,    32.887,     0.000,    167875.70
   43.113,    32.500,     0.000,    171675.11
   43.113,    32.113,     0.000,    175474.50
   43.500,    32.887,     0.000,    167875.70
   43.500,    32.500,     0.000,    171675.11
   43.500,    32.113,     0.000,    175474.50
   43.887,    32.887,     0.000,    167875.70
   43.887,    32.500,     0.000,    171675.11
   43.887,    32.113,     0.000,    175474.50
   43.113,    31.887,     0.000,    177685.72
   43.113,    31.500,     0.000,    181485.11
   43.113,    31.113,     0.000,    185284.52
   43.500,    31.887,     0.000,    177685.72
   43.500,    31.500,     0.000,    181485.11
   43.500,    31.113,     0.000,    185284.52
   43.887,    31.887,     0.000,    177685.72
   43.887,    31.500,     0.000,    181485.11
   43.887,    31.113,     0.000,    185284.52
   43.113,    30.887,     0.000,    187495.72
   43.113,    30.500,     0.000,    191295.12
   43.113,    30.113,     0.000,    195094.53
   43.500,    30.887,     0.000,    187495.72
   43.500,    30.500,     0.000,    191295.12
   43.500,    30.113,     0.000,    195094.53
   43.887,    30.887,     0.000,    187495.72
   43.887,    30.500,     0.000,    191295.12
   43.887,    30.113,     0.000,    195094.53
   43.113,    29.887,     0.000,    197305.73
   43.113,    29.500,     0.000,    201105.14
   43.113,    29.113,     0.000,    204904.55
   43.500,    29.887,     0.000,    197305.73
   43.500,    29.500,     0.000,    201105.14
   43.500,    29.113,     0.000,    204904.55
   43.887,    29.887,     0.000,    197305.73
   43.887,    29.500,     0.000,    201105.14
   43.887,    29.113,     0.000,    204904.55
   43.113,    28.887,     0.000,    207115.75
   43.113,    28.500,     0.000,    210915.16
   43.113,    28.113,     0.000,    214714.56
   43.500,    28.887,     0.000,    207115.75
   43.500,    28.500,     0.000,    210915.16
   43.500,    28.113,     0.000,    214714.56
   43.887,    28.887,     0.000,    207115.75
   43.887,    28.500,     0.000,    210915.16
   43.887,    28.113,     0.000,    214714.56
   43.113,    27.887,     0.000,    216925.77
   43.113,    27.500,     0.000,    220725.17
   43.113,    27.113,     0.000,    224524.56
   43.500,    27.887,     0.000,    216925.77
   43.500,    27.500,     0.000,    220725.17
   43.500,    27.113,     0.000,    224524.56
   43.887,    27.887,     0.000,    216925.77
   43.887,    27.500,     0.000,    220725.17
   43.887,    27.113,     0.000,    224524.56
   43.113,    26.887,     0.000,    226735.78
   43.113,    26.500,     0.000,    230535.19
   43.113,    26.113,     0.000,    234334.58
   43.500,    26.887,     0.000,    226735.78
   43.500,    26.500,     0.000,    230535.19
   43.500,    26.113,     0.000,    234334.58
   43.887,    26.887,     0.000,    226735.78
   43.887,    26.500,     0.000,    230535.19
   43.887,    26.113,     0.000,    234334.58
   43.113,    25.887,     0.000,    236545.80
   43.113,    25.500,     0.000,    240345.20
   43.113,    25.113,     0.000,    244144.59
   43.500,    25.887,     0.000,    236545.80
   43.500,    25.500,     0.000,    240345.20
   43.500,    25.113,     0.000,    244144.59
   43.887,    25.887,     0.000,    236545.80
   43.887,    25.500,     0.000,    240345.20
   43.887,    25.113,     0.000,    244144.59
   44.113,    49.887,     0.000,      1105.60
   44.113,    49.500,     0.000,      4905.00
   44.113,    49.113,     0.000,      8704.40
   44.500,    49.887,     0.000,      1105.60
   44.500,    49.500,     0.000,      4905.00
   44.500,    49.113,     0.000,      8704.40
   44.887,    49.887,     0.000,      1105.60
   44.887,    49.500,     0.000,      4905.00
   44.887,    49.113,     0.000,      8704.40
   44.113,    48.887,     0.000,     10915.61
   44.113,    48.500,     0.000,     14715.00
   44.113,    48.113,     0.000,     18514.40
   44.500,    48.887,     0.000,     10915.61
   44.500,    48.500,     0.000,     14715.00
   44.500,    48.113,     0.000,     18514.40
   44.887,    48.887,     0.000,     10915.61
   44.887,    48.500,     0.000,     14715.00
   44.887,    48.113,     0.000,     18514.40
   44.113,    47.887,     0.000,     20725.61
   44.113,    47.500,     0.000,     24525.01
   44.113,    47.113,     0.000,     28324.40
   44.500,    47.887,     0.000,     20725.61
   44.500,    47.500,     0.000,     24525.01
   44.500,    47.113,     0.000,     28324.40
   44.887,    47.887,     0.000,     20725.61
   44.887,    47.500,     0.000,     24525.01
   44.887,    47.113,     0.000,     28324.40
   44.113,    46.887,     0.000,     30535.61
   44.113,    46.500,     0.000,     34335.01
   44.113,    46.113,     0.000,     38134.41
   44.500,    46.887,     0.000,     30535.61
   44.500,    46.500,     0.000,     34335.01
   44.500,    46.113,     0.000,     38134.41
   44.887,    46.887,     0.000,     30535.61
   44.887,    46.500,     0.000,     34335.01
   44.887,    46.113,     0.000,     38134.41
   44.113,    45.887,     0.000,     40345.61
   44.113,    45.500,     0.000,     44145.01
   44.113,    45.113,     0.000,     47944.41
   44.500,    45.887,     0.000,     40345.61
   44.500,    45.500,     0.000,     44145.01
   44.500,    45.113,     0.000,     47944.41
   44.887,    45.887,     0.000,     40345.61
   44.887,    45.500,     0.000,     44145.01
   44.887,    45.113,     0.000,     47944.41
   44.113,    44.887,     0.000,     50155.62
   44.113,    44.500,     0.000,     53955.02
   44.113,    44.113,     0.000,     57754.41
   44.500,    44.887,     0.000,     50155.62
   44.500,    44.500,     0.000,     53955.02
   44.500,    44.113,     0.000,     57754.41
   44.887,    44.887,     0.000,     50155.62
   44.887,    44.500,     0.000,     53955.02
   44.887,    44.113,     0.000,     57754.41
   44.113,    43.887,     0.000,     59965.62
   44.113,    43.500,     0.000,     63765.02
   44.113,    43.113,     0.000,     67564.42
   44.500,    43.887,     0.000,     59965.62
   44.500,    43.500,     0.000,     63765.02
   44.500,    43.113,     0.000,     67564.42
   44.887,    43.887,     0.000,     59965.62
   44.887,    43.500,     0.000,     63765.02
   44.887,    43.113,     0.000,     67564.42
   44.113,    42.887,     0.000,     69775.62
   44.113,    42.500,     0.000,     73575.02
   44.113,    42.113,     0.000,     77374.42
   44.500,    42.887,     0.000,     69775.62
   44.500,    42.500,     0.000,     73575.02
   44.500,    42.113,     0.000,     77374.42
   44.887,    42.887,     0.000,     69775.62
   44.887,    42.500,     0.000,     73575.02
   44.887,    42.113,     0.000,     77374.42
   44.113,    41.887,     0.000,     79585.63
   44.113,    41.500,     0.000,     83385.03
   44.113,    41.113,     0.000,     87184.43
   44.500,    41.887,     0.000,     79585.63
   44.500,    41.500,     0.000,     83385.03
   44.500,    41.113,     0.000,     87184.43
   44.887,    41.887,     0.000,     79585.63
   44.887,    41.500,     0.000,     83385.03
   44.887,    41.113,     0.000,     87184.43
   44.113,    40.887,     0.000,     89395.64
   44.113,    40.500,     0.000,     93195.04
   44.113,    40.113,     0.000,     96994.44
   44.500,    40.887,     0.000,     89395.64
   44.500,    40.500,     0.000,     93195.04
   44.500,    40.113,     0.000,     96994.44
   44.887,    40.887,     0.000,     89395.64
   44.887,    40.500,     0.000,     93195.04
   44.887,    40.113,     0.000,     96994.44
   44.113,    39.887,     0.000,     99205.64
   44.113,    39.500,     0.000,    103005.04
   44.113,    39.113,     0.000,    106804.45
   44.500,    39.887,     0.000,     99205.64
   44.500,    39.500,     0.000,    103005.04
   44.500,    39.113,     0.000,    106804.45
   44.887,    39.887,     0.000,     99205.64
   44.887,    39.500,     0.000,    103005.04
   44.887,    39.113,     0.000,    106804.45
   44.113,    38.887,     0.000,    109015.65
   44.113,    38.500,     0.000,    112815.05
   44.113,    38.113,     0.000,    116614.45
   44.500,    38.887,     0.000,    109015.65
   44.500,    38.500,     0.000,    112815.05
   44.500,    38.113,     0.000,    116614.45
   44.887,    38.887,     0.000,    109015.65
   44.887,    38.500,     0.000,    112815.05
   44.887,    38.113,     0.000,    116614.45
   44.113,    37.887,     0.000,    118825.66
   44.113,    37.500,     0.000,    122625.05
   44.113,    37.113,     0.000,    126424.45
   44.500,    37.887,     0.000,    118825.66
   44.500,    37.500,     0.000,    122625.05
   44.500,    37.113,     0.000,    126424.45
   44.887,    37.887,     0.000,    118825.66
   44.887,    37.500,     0.000,    122625.05
   44.887,    37.113,     0.000,    126424.45
   44.113,    36.887,     0.000,    128635.66
   44.113,    36.500,     0.000,    132435.06
   44.113,    36.113,     0.000,    136234.47
   44.500,    36.887,     0.000,    128635.66
   44.500,    36.500,     0.000,    132435.06
   44.500,    36.113,     0.000,    136234.47
   44.887,    36.887,     0.000,    128635.66
   44.887,    36.500,     0.000,    132435.06
   44.887,    36.113,     0.000,    136234.47
   44.113,    35.887,     0.000,    138445.67
   44.113,    35.500,     0.000,    142245.08
   44.113,    35.113,     0.000,    146044.47
   44.500,    35.887,     0.000,    138445.67
   44.500,    35.500,     0.000,    142245.08
   44.500,    35.113,     0.000,    146044.47
   44.887,    35.887,     0.000,    138445.67
   44.887,    35.500,     0.000,    142245.08
   44.887,    35.113,     0.000,    146044.47
   44.113,    34.887,     0.000,    148255.69
   44.113,    34.500,     0.000,    152055.08
   44.113,    34.113,     0.000,    155854.48
   44.500,    34.887,     0.000,    148255.69
   44.500,    34.500,     0.000,    152055.08
   44.500,    34.113,     0.000,    155854.48
   44.887,    34.887,     0.000,    148255.69
   44.887,    34.500,     0.000,    152055.08
   44.887,    34.113,     0.000,    155854.48
   44.113,    33.887,     0.000,    158065.69
   44.113,    33.500,     0.000,    161865.09
   44.113,    33.113,     0.000,    165664.50
   44.500,    33.887,     0.000,    158065.69
   44.500,    33.500,     0.000,    161865.09
   44.500,    33.113,     0.000,    165664.50
   44.887,    33.887,     0.000,    158065.69
   44.887,    33.500,     0.000,    161865.09
   44.887,    33.113,     0.000,    165664.50
   44.113,    32.887,     0.000,    167875.70
   44.113,    32.500,     0.000,    171675.11
   44.113,    32.113,     0.000,    175474.50
   44.500,    32.887,     0.000,    167875.70
   44.500,    32.500,     0.000,    171675.11
   44.500,    32.113,     0.000,    175474.50
   44.887,    32.887,     0.000,    167875.70
   44.887,    32.500,     0.000,    171675.11
   44.887,    32.113,     0.000,    175474.50
   44.113,    31.887,     0.000,    177685.72
   44.113,    31.500,     0.000,    181485.11
   44.113,    31.113,     0.000,    185284.52
   44.500,    31.887,     0.000,    177685.72
   44.500,    31.500,     0.000,    181485.11
   44.500,    31.113,     0.000,    185284.52
   44.887,    31.887,     0.000,    177685.72
   44.887,    31.500,     0.000,    181485.11
   44.887,    31.113,     0.000,    185284.52
   44.113,    30.887,     0.000,    187495.72
   44.113,    30.500,     0.000,    191295.12
   44.113,    30.113,     0.000,    195094.53
   44.500,    30.887,     0.000,    187495.72
   44.500,    30.500,     0.000,    191295.12
   44.500,    30.113,     0.000,    195094.53
   44.887,    30.887,     0.000,    187495.72
   44.887,    30.500,     0.000,    191295.12
   44.887,    30.113,     0.000,    195094.53
   44.113,    29.887,     0.000,    197305.73
   44.113,    29.500,     0.000,    201105.14
   44.113,    29.113,     0.000,    204904.55
   44.500,    29.887,     0.000,    197305.73
   44.500,    29.500,     0.000,    201105.14
   44.500,    29.113,     0.000,    204904.55
   44.887,    29.887,     0.000,    197305.73
   44.887,    29.500,     0.000,    201105.14
   44.887,    29.113,     0.000,    204904.55
   44.113,    28.887,     0.000,    207115.75
   44.113,    28.500,     0.000,    210915.16
   44.113,    28.113,     0.000,    214714.56
   44.500,    28.887,     0.000,    207115.75
   44.500,    28.500,     0.000,    210915.16
   44.500,    28.113,     0.000,    214714.56
   44.887,    28.887,     0.000,    207115.75
   44.887,    28.500,     0.000,    210915.16
   44.887,    28.113,     0.000,    214714.56
   44.113,    27.887,     0.000,    216925.77
   44.113,    27.500,     0.000,    220725.17
   44.113,    27.113,     0.000,    224524.56
   44.500,    27.887,     0.000,    216925.77
   44.500,    27.500,     0.000,    220725.17
   44.500,    27.113,     0.000,    224524.56
   44.887,    27.887,     0.000,    216925.77
   44.887,    27.500,     0.000,    220725.17
   44.887,    27.113,     0.000,    224524.56
   44.113,    26.887,     0.000,    226735.78
   44.113,    26.500,     0.000,    230535.19
   44.113,    26.113,     0.000,    234334.58
   44.500,    26.887,     0.000,    226735.78
   44.500,    26.500,     0.000,    230535.19
   44.500,    26.113,     0.000,    234334.58
   44.887,    26.887,     0.000,    226735.78
   44.887,    26.500,     0.000,    230535.19
   44.887,    26.113,     0.000,    234334.58
   44.113,    25.887,     0.000,    236545.80
   44.113,    25.500,     0.000,    240345.20
   44.113,    25.113,     0.000,    244144.59
   44.500,    25.887,     0.000,    236545.80
   44.500,    25.500,     0.000,    240345.20
   44.500,    25.113,     0.000,    244144.59
   44.887,    25.887,     0.000,    236545.80
   44.887,    25.500,     0.000,    240345.20
   44.887,    25.113,     0.000,    244144.59
   45.113,    49.887,     0.000,      1105.60
   45.113,    49.500,     0.000,      4905.00
   45.113,    49.113,     0.000,      8704.40
   45.500,    49.887,     0.000,      1105.60
   45.500,    49.500,     0.000,      4905.00
   45.500,    49.113,     0.000,      8704.40
   45.887,    49.887,     0.000,      1105.60
   45.887,    49.500,     0.000,      4905.00
   45.887,    49.113,     0.000,      8704.40
   45.113,    48.887,     0.000,     10915.61
   45.113,    48.500,     0.000,     14715.00
   45.113,    48.113,     0.000,     18514.40
   45.500,    48.887,     0.000,     10915.61
   45.500,    48.500,     0.000,     14715.00
   45.500,    48.113,     0.000,     18514.40
   45.887,    48.887,     0.000,     10915.61
   45.887,    48.500,     0.000,     14715.00
   45.887,    48.113,     0.000,     18514.40
   45.113,    47.887,     0.000,     20725.61
   45.113,    47.500,     0.000,     24525.01
   45.113,    47.113,     0.000,     28324.40
   45.500,    47.887,     0.000,     20725.61
   45.500,    47.500,     0.000,     24525.01
   45.500,    47.113,     0.000,     28324.40
   45.887,    47.887,     0.000,     20725.61
   45.887,    47.500,     0.000,     24525.01
   45.887,    47.113,     0.000,     28324.40
   45.113,    46.887,     0.000,     30535.61
   45.113,    46.500,     0.000,     34335.01
   45.113,    46.113,     0.000,     38134.41
   45.500,    46.887,     0.000,     30535.61
